ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),°­¼ö·®(mm),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),ÇöÁö±â¾Ð(hPa),ÀÏÁ¶(hr),ÀÏ»ç(MJ/m2),Àû¼³(cm),Àü¿î·®(10ºÐÀ§)
266,±¤¾ç½Ã,2021-02-18 07:00,-5.8,,3.9,290,63,1009.4,,,,6
266,±¤¾ç½Ã,2021-02-18 08:00,-5.3,,4.9,290,59,1010,0,.11,,8
266,±¤¾ç½Ã,2021-02-18 09:00,-4.3,0,3.1,290,59,1010.8,.8,.67,,8
266,±¤¾ç½Ã,2021-02-18 10:00,-3.1,,4.2,290,53,1011,1,1.5,,7
266,±¤¾ç½Ã,2021-02-18 11:00,-1.9,,6.8,270,44,1010.3,1,2.2,,5
266,±¤¾ç½Ã,2021-02-18 12:00,-1.4,,5.4,290,41,1010.3,1,2.55,,3
266,±¤¾ç½Ã,2021-02-18 13:00,-.3,,7,290,43,1009.8,1,2.75,,6
266,±¤¾ç½Ã,2021-02-18 14:00,-.2,,6.3,290,44,1009.3,1,2.57,,5
266,±¤¾ç½Ã,2021-02-18 15:00,.4,,5.6,290,42,1009.2,1,2.33,,4
266,±¤¾ç½Ã,2021-02-18 16:00,.7,,3.7,290,46,1009.6,.8,1.4,,4
266,±¤¾ç½Ã,2021-02-18 17:00,-.3,,3.9,270,50,1010.1,.9,.95,,3
266,±¤¾ç½Ã,2021-02-18 18:00,-1.2,,4.1,270,51,1010.4,.5,.22,,1
266,±¤¾ç½Ã,2021-02-18 19:00,-1.7,,4.9,290,55,1011.2,0,0,,0
266,±¤¾ç½Ã,2021-02-18 20:00,-1.8,,4.1,290,55,1011.5,,,,0
266,±¤¾ç½Ã,2021-02-18 21:00,-1.9,,3,290,57,1011.6,,,,0
266,±¤¾ç½Ã,2021-02-18 22:00,-1.9,,3.9,290,59,1011.8,,,,0
266,±¤¾ç½Ã,2021-02-18 23:00,-2.2,,2.1,290,61,1011.9,,,,0
266,±¤¾ç½Ã,2021-02-19 00:00,-2.4,,1.2,320,63,1012.2,,,,0
266,±¤¾ç½Ã,2021-02-19 01:00,-2.3,,4.5,290,64,1012,,,,0
266,±¤¾ç½Ã,2021-02-19 02:00,-2,,3.1,290,63,1011.8,,,,0
266,±¤¾ç½Ã,2021-02-19 03:00,-2.3,,1.1,290,64,1011.6,,,,0
266,±¤¾ç½Ã,2021-02-19 04:00,-1.9,,1,270,61,1011.1,,,,0
266,±¤¾ç½Ã,2021-02-19 05:00,-2.2,,1.5,250,64,1010.8,,,,0
266,±¤¾ç½Ã,2021-02-19 06:00,-2.6,,1.1,270,66,1010.9,,,,0
266,±¤¾ç½Ã,2021-02-19 07:00,-2.4,,.3,0,66,1010.7,,,,0
266,±¤¾ç½Ã,2021-02-19 08:00,-1.7,,.1,0,62,1010.9,.3,.09,,0
266,±¤¾ç½Ã,2021-02-19 09:00,.3,,1.2,90,56,1010.9,1,.71,,0
266,±¤¾ç½Ã,2021-02-19 10:00,2.2,,1.3,70,48,1010.6,1,1.54,,0
266,±¤¾ç½Ã,2021-02-19 11:00,4.9,,1.2,110,42,1010.1,1,2.14,,0
266,±¤¾ç½Ã,2021-02-19 12:00,8.4,,2.1,270,30,1009.3,1,2.56,,0
266,±¤¾ç½Ã,2021-02-19 13:00,10,,4,270,26,1008.1,1,2.73,,0
266,±¤¾ç½Ã,2021-02-19 14:00,11.7,,3.6,270,26,1006.9,1,2.66,,0
266,±¤¾ç½Ã,2021-02-19 15:00,12.1,,5,270,26,1006.2,1,2.37,,0
266,±¤¾ç½Ã,2021-02-19 16:00,12.2,,4.3,270,27,1006,1,1.79,,0
266,±¤¾ç½Ã,2021-02-19 17:00,11.3,,5.5,270,30,1005.6,1,1.1,,0
266,±¤¾ç½Ã,2021-02-19 18:00,9.4,,4.2,270,35,1006,.9,.35,,0
266,±¤¾ç½Ã,2021-02-19 19:00,8.2,,1.9,250,45,1006,0,0,,0
266,±¤¾ç½Ã,2021-02-19 20:00,7,,1.9,250,56,1006.3,,,,0
266,±¤¾ç½Ã,2021-02-19 21:00,6.5,,1.9,250,61,1006.2,,,,0
266,±¤¾ç½Ã,2021-02-19 22:00,5.6,,1.8,270,65,1006.2,,,,0
266,±¤¾ç½Ã,2021-02-19 23:00,5.8,,2.1,270,69,1005.9,,,,0
266,±¤¾ç½Ã,2021-02-20 00:00,5.3,,2.2,270,69,1005.3,,,,0
266,±¤¾ç½Ã,2021-02-20 01:00,5.9,,2.6,270,73,1004.9,,,,0
266,±¤¾ç½Ã,2021-02-20 02:00,6.7,,2.9,290,74,1004.6,,,,0
266,±¤¾ç½Ã,2021-02-20 03:00,6.3,,3,270,77,1003.7,,,,0
266,±¤¾ç½Ã,2021-02-20 04:00,6.2,,.9,270,80,1003,,,,0
266,±¤¾ç½Ã,2021-02-20 05:00,6.2,,.1,0,80,1002.7,,,,0
266,±¤¾ç½Ã,2021-02-20 06:00,6.4,,.8,320,83,1002.4,,,,1
266,±¤¾ç½Ã,2021-02-20 07:00,5.9,,.5,200,84,1002.4,,,,8
266,±¤¾ç½Ã,2021-02-20 08:00,6.9,,.3,0,82,1002.7,0,.09,,10
266,±¤¾ç½Ã,2021-02-20 09:00,8.4,,1.3,230,74,1003,.8,.56,,0
266,±¤¾ç½Ã,2021-02-20 10:00,11.2,,2.8,230,64,1002.5,1,1.26,,0
266,±¤¾ç½Ã,2021-02-20 11:00,14.7,,2.4,250,52,1002.3,1,1.88,,0
266,±¤¾ç½Ã,2021-02-20 12:00,15.9,,3.8,250,49,1001.5,1,2.31,,0
266,±¤¾ç½Ã,2021-02-20 13:00,17.3,,3,230,46,1001.1,1,2.45,,0
266,±¤¾ç½Ã,2021-02-20 14:00,19.1,,2.5,230,40,1000.4,1,2.36,,0
266,±¤¾ç½Ã,2021-02-20 15:00,18.7,,3.5,230,40,1000,1,2.06,,0
266,±¤¾ç½Ã,2021-02-20 16:00,18.5,,3.5,230,39,1000.2,1,1.54,,0
266,±¤¾ç½Ã,2021-02-20 17:00,17.4,,2.6,250,42,1000.7,1,.88,,0
266,±¤¾ç½Ã,2021-02-20 18:00,15.2,,2.7,270,47,1001,.7,.28,,0
266,±¤¾ç½Ã,2021-02-20 19:00,13.7,,1.2,200,54,1001.7,0,.01,,0
266,±¤¾ç½Ã,2021-02-20 20:00,12.4,,.8,180,62,1002.2,,,,0
266,±¤¾ç½Ã,2021-02-20 21:00,11.6,,2.4,230,68,1002.9,,,,0
266,±¤¾ç½Ã,2021-02-20 22:00,10.6,,2.7,250,74,1003.9,,,,0
266,±¤¾ç½Ã,2021-02-20 23:00,9,,1.3,250,80,1004.3,,,,0
266,±¤¾ç½Ã,2021-02-21 00:00,8.7,,1.5,320,80,1004.1,,,,0
266,±¤¾ç½Ã,2021-02-21 01:00,8.3,,.8,250,80,1003.7,,,,2
266,±¤¾ç½Ã,2021-02-21 02:00,8.5,,1.3,270,75,1003.4,,,,0
266,±¤¾ç½Ã,2021-02-21 03:00,8.2,,.9,140,82,1003.5,,,,3
266,±¤¾ç½Ã,2021-02-21 04:00,7.6,,1.3,70,83,1003,,,,0
266,±¤¾ç½Ã,2021-02-21 05:00,8.5,,.6,90,78,1003.1,,,,6
266,±¤¾ç½Ã,2021-02-21 06:00,9,,.5,160,78,1002.9,,,,0
266,±¤¾ç½Ã,2021-02-21 07:00,8.5,,.3,0,79,1003.1,,,,0
266,±¤¾ç½Ã,2021-02-21 08:00,9,,1.1,270,75,1003.5,.2,.09,,4
266,±¤¾ç½Ã,2021-02-21 09:00,12.3,,1.5,250,63,1003.9,1,.66,,0
266,±¤¾ç½Ã,2021-02-21 10:00,15.4,,1.9,250,51,1003.7,1,1.41,,0
266,±¤¾ç½Ã,2021-02-21 11:00,17.5,,3.1,250,42,1003.4,1,2.03,,0
266,±¤¾ç½Ã,2021-02-21 12:00,19.9,,3.2,250,36,1002.9,1,2.47,,0
266,±¤¾ç½Ã,2021-02-21 13:00,21.5,,4.2,250,31,1001.9,1,2.65,,0
266,±¤¾ç½Ã,2021-02-21 14:00,22.2,,4.9,250,27,1001.1,1,2.6,,0
266,±¤¾ç½Ã,2021-02-21 15:00,22.9,,4.8,250,27,1001.2,1,2.27,,0
266,±¤¾ç½Ã,2021-02-21 16:00,22.4,,5.1,250,24,1001.2,1,1.74,,0
266,±¤¾ç½Ã,2021-02-21 17:00,21.1,,4.2,250,26,1001.5,1,1.06,,0
266,±¤¾ç½Ã,2021-02-21 18:00,18.4,,4.7,270,34,1002.2,.9,.35,,0
266,±¤¾ç½Ã,2021-02-21 19:00,16.5,,3.2,250,39,1002.7,0,.01,,0
266,±¤¾ç½Ã,2021-02-21 20:00,15.3,,3,270,43,1002.9,,,,0
266,±¤¾ç½Ã,2021-02-21 21:00,14,,2.4,250,52,1003.5,,,,0
266,±¤¾ç½Ã,2021-02-21 22:00,13.5,,2.9,250,62,1003.6,,,,0
266,±¤¾ç½Ã,2021-02-21 23:00,12.2,,2,270,72,1003.8,,,,0
266,±¤¾ç½Ã,2021-02-22 00:00,12.2,,2,250,81,1003.7,,,,0
266,±¤¾ç½Ã,2021-02-22 01:00,10.8,,.3,0,85,1003.4,,,,0
266,±¤¾ç½Ã,2021-02-22 02:00,11,,.7,290,90,1003.2,,,,2
266,±¤¾ç½Ã,2021-02-22 03:00,11.4,,1.7,320,91,1003.3,,,,4
266,±¤¾ç½Ã,2021-02-22 04:00,12.1,,.7,290,90,1002.7,,,,6
266,±¤¾ç½Ã,2021-02-22 05:00,12.4,,1.1,290,87,1002.7,,,,7
266,±¤¾ç½Ã,2021-02-22 06:00,11.5,,2.2,230,92,1002.4,,,,0
266,±¤¾ç½Ã,2021-02-22 07:00,10.2,,1.3,270,96,1002.6,,,,7
266,±¤¾ç½Ã,2021-02-22 08:00,11.3,,.4,0,93,1002.5,0,.1,,5
266,±¤¾ç½Ã,2021-02-22 09:00,12.1,,.8,230,88,1002.9,0,.36,,0
266,±¤¾ç½Ã,2021-02-22 10:00,14,,1.6,230,79,1002.8,.9,1.21,,0
266,±¤¾ç½Ã,2021-02-22 11:00,15.4,,2.7,230,69,1002.3,1,1.96,,0
266,±¤¾ç½Ã,2021-02-22 12:00,17.8,,2.3,230,54,1001.5,1,2.35,,1
266,±¤¾ç½Ã,2021-02-22 13:00,19.3,,2.7,250,49,1000.7,1,2.53,,0
266,±¤¾ç½Ã,2021-02-22 14:00,21.4,,2.7,250,44,999.9,1,2.45,,0
266,±¤¾ç½Ã,2021-02-22 15:00,22.3,,2.1,250,41,999.5,1,2.09,,1
266,±¤¾ç½Ã,2021-02-22 16:00,20.9,,4.9,290,35,1000.3,1,1.5,,0
266,±¤¾ç½Ã,2021-02-22 17:00,19.4,,4.7,290,25,1001.3,1,.91,,0
266,±¤¾ç½Ã,2021-02-22 18:00,17.4,,3.3,270,32,1002.4,.7,.31,,0
266,±¤¾ç½Ã,2021-02-22 19:00,15.2,,3.4,290,39,1003.7,0,.01,,0
266,±¤¾ç½Ã,2021-02-22 20:00,13.4,,3.4,290,28,1004.8,,,,0
266,±¤¾ç½Ã,2021-02-22 21:00,12.1,,4.7,290,31,1006.1,,,,0
266,±¤¾ç½Ã,2021-02-22 22:00,10,,1.7,320,35,1007.5,,,,0
266,±¤¾ç½Ã,2021-02-22 23:00,8.9,,3.6,290,34,1007.9,,,,0
266,±¤¾ç½Ã,2021-02-23 00:00,7.5,,5.3,290,37,1008.7,,,,0
266,±¤¾ç½Ã,2021-02-23 01:00,5.8,,6.4,290,37,1009.2,,,,0
266,±¤¾ç½Ã,2021-02-23 02:00,4.5,,2.2,290,44,1009.9,,,,0
266,±¤¾ç½Ã,2021-02-23 03:00,3.4,,1.5,290,47,1010.5,,,,0
266,±¤¾ç½Ã,2021-02-23 04:00,3,,1.2,290,39,1011,,,,9
266,±¤¾ç½Ã,2021-02-23 05:00,3,,2.9,290,35,1012,,,,8
266,±¤¾ç½Ã,2021-02-23 06:00,2.7,,1.1,290,33,1012.7,,,,9
266,±¤¾ç½Ã,2021-02-23 07:00,2.5,,1.4,290,31,1013,,,,8
266,±¤¾ç½Ã,2021-02-23 08:00,2.8,,.3,0,29,1012.9,0,.1,,10
266,±¤¾ç½Ã,2021-02-23 09:00,4.5,,.9,290,25,1013.5,0,.51,,9
266,±¤¾ç½Ã,2021-02-23 10:00,6.8,,1,290,23,1013.7,.8,1.22,,8
266,±¤¾ç½Ã,2021-02-23 11:00,9,,1.5,200,19,1013.2,1,1.76,,7
266,±¤¾ç½Ã,2021-02-23 12:00,10,,1.3,230,14,1012.9,1,2.17,,7
266,±¤¾ç½Ã,2021-02-23 13:00,10.7,,1.9,110,15,1011.7,1,2.4,,8
266,±¤¾ç½Ã,2021-02-23 14:00,12,,2,140,15,1010.8,1,2.37,,7
266,±¤¾ç½Ã,2021-02-23 15:00,12.7,,.7,70,14,1010.5,1,2.02,,7
266,±¤¾ç½Ã,2021-02-23 16:00,12.3,,3.1,290,12,1010.4,1,1.3,,7
266,±¤¾ç½Ã,2021-02-23 17:00,12,,1.9,270,13,1010.5,.8,.77,,8
266,±¤¾ç½Ã,2021-02-23 18:00,10,,2.9,290,15,1010.8,.3,.29,,4
266,±¤¾ç½Ã,2021-02-23 19:00,8.9,,2.7,290,18,1011.5,0,.01,,7
266,±¤¾ç½Ã,2021-02-23 20:00,7.8,,1.8,290,20,1011.8,,,,6
266,±¤¾ç½Ã,2021-02-23 21:00,6.9,,.8,320,22,1012.4,,,,6
266,±¤¾ç½Ã,2021-02-23 22:00,6.5,,1.6,290,23,1012.7,,,,0
266,±¤¾ç½Ã,2021-02-23 23:00,5.5,,1.1,290,26,1012.8,,,,0
266,±¤¾ç½Ã,2021-02-24 00:00,4.5,,.8,250,30,1012.7,,,,0
266,±¤¾ç½Ã,2021-02-24 01:00,4.4,,.7,320,30,1013,,,,0
266,±¤¾ç½Ã,2021-02-24 02:00,3.5,,1,290,34,1013.3,,,,0
266,±¤¾ç½Ã,2021-02-24 03:00,3.6,,.8,290,34,1013.3,,,,0
266,±¤¾ç½Ã,2021-02-24 04:00,2.5,,.4,0,39,1013,,,,0
266,±¤¾ç½Ã,2021-02-24 05:00,2.1,,.3,0,40,1013.4,,,,4
266,±¤¾ç½Ã,2021-02-24 06:00,1.9,,.6,290,39,1013.5,,,,6
266,±¤¾ç½Ã,2021-02-24 07:00,1.9,,.4,0,41,1013.9,,,,9
266,±¤¾ç½Ã,2021-02-24 08:00,2.9,,.3,0,36,1014.6,0,.09,,9
266,±¤¾ç½Ã,2021-02-24 09:00,5.3,,.6,230,30,1015.1,.2,.51,,8
266,±¤¾ç½Ã,2021-02-24 10:00,7,,2.6,70,18,1015,.2,1.04,,9
266,±¤¾ç½Ã,2021-02-24 11:00,8,,2.5,70,18,1014.7,.2,1.29,,10
266,±¤¾ç½Ã,2021-02-24 12:00,8.2,,2.2,90,19,1014.4,0,.96,,9
266,±¤¾ç½Ã,2021-02-24 13:00,8.2,,2.4,70,14,1014.1,0,.75,,10
266,±¤¾ç½Ã,2021-02-24 14:00,8.6,,1.9,70,15,1013.4,0,.73,,10
266,±¤¾ç½Ã,2021-02-24 15:00,10.4,,1.3,70,14,1012.9,.3,1.22,,6
266,±¤¾ç½Ã,2021-02-24 16:00,10.9,,1,140,18,1012.4,.6,1.39,,8
266,±¤¾ç½Ã,2021-02-24 17:00,9.4,,1.7,90,21,1012.6,0,.53,,9
266,±¤¾ç½Ã,2021-02-24 18:00,8.8,,2.4,70,19,1012.6,0,.16,,9
266,±¤¾ç½Ã,2021-02-24 19:00,7.4,,1.3,50,27,1013.1,0,.01,,7
266,±¤¾ç½Ã,2021-02-24 20:00,6.9,,.5,270,26,1013.6,,,,6
266,±¤¾ç½Ã,2021-02-24 21:00,6.8,,.3,0,28,1013.9,,,,6
266,±¤¾ç½Ã,2021-02-24 22:00,6.5,,.6,340,34,1014.5,,,,1
266,±¤¾ç½Ã,2021-02-24 23:00,6.8,,2.2,70,40,1014.5,,,,5
266,±¤¾ç½Ã,2021-02-25 00:00,6.7,,2.3,70,59,1014,,,,8
266,±¤¾ç½Ã,2021-02-25 01:00,6.5,,1.7,50,60,1013.5,,,,6
266,±¤¾ç½Ã,2021-02-25 02:00,5.9,,.6,20,61,1013.5,,,,9
266,±¤¾ç½Ã,2021-02-25 03:00,5.9,,.5,250,63,1013.6,,,,10
266,±¤¾ç½Ã,2021-02-25 04:00,5.3,,.9,200,64,1013.1,,,,9
266,±¤¾ç½Ã,2021-02-25 05:00,5,,.8,200,62,1012.8,,,,9
266,±¤¾ç½Ã,2021-02-25 06:00,4.2,,.6,250,65,1013.1,,,,10
266,±¤¾ç½Ã,2021-02-25 07:00,4.2,,.4,0,68,1013.3,,,,10
266,±¤¾ç½Ã,2021-02-25 08:00,5,,.6,90,69,1013.2,0,.05,,10
266,±¤¾ç½Ã,2021-02-25 09:00,7.6,0,2,20,67,1013.2,0,.1,,10
266,±¤¾ç½Ã,2021-02-25 10:00,7.8,,.6,230,66,1013.6,0,.25,,10
266,±¤¾ç½Ã,2021-02-25 11:00,9,,2,50,65,1013.1,0,.31,,10
266,±¤¾ç½Ã,2021-02-25 12:00,9.6,0,1.9,50,64,1012.5,0,.49,,10
266,±¤¾ç½Ã,2021-02-25 13:00,9.6,,1.8,50,64,1012.4,0,.61,,10
266,±¤¾ç½Ã,2021-02-25 14:00,9.3,,.9,90,65,1012,0,.37,,10
266,±¤¾ç½Ã,2021-02-25 15:00,9.8,0,.9,50,66,1011.6,0,.35,,10
266,±¤¾ç½Ã,2021-02-25 16:00,7.6,,1.6,70,89,1011.2,0,.26,,10
266,±¤¾ç½Ã,2021-02-25 17:00,6.8,,3.8,50,92,1010.8,0,.11,,10
266,±¤¾ç½Ã,2021-02-25 18:00,6.7,3.5,4.9,50,88,1010.6,0,.03,,10
266,±¤¾ç½Ã,2021-02-25 19:00,6.3,,4.2,50,90,1010.8,0,0,,10
266,±¤¾ç½Ã,2021-02-25 20:00,6.5,,2.3,50,88,1011.3,,,,10
266,±¤¾ç½Ã,2021-02-25 21:00,6.4,2,3.2,50,84,1011.1,,,,10
266,±¤¾ç½Ã,2021-02-25 22:00,6,,4.3,50,89,1011,,,,10
266,±¤¾ç½Ã,2021-02-25 23:00,5.9,,4.3,50,91,1010.7,,,,10
266,±¤¾ç½Ã,2021-02-26 00:00,5.8,3.5,4.8,50,90,1009.8,,,,10
266,±¤¾ç½Ã,2021-02-26 01:00,6,,4.9,50,89,1009.6,,,,10
266,±¤¾ç½Ã,2021-02-26 02:00,5.9,,4.3,50,90,1009,,,,10
266,±¤¾ç½Ã,2021-02-26 03:00,6.1,1.5,5.5,50,87,1008.2,,,,10
266,±¤¾ç½Ã,2021-02-26 04:00,6.3,,4.7,50,87,1008.2,,,,10
266,±¤¾ç½Ã,2021-02-26 05:00,6.2,,3.1,50,87,1008.8,,,,10
266,±¤¾ç½Ã,2021-02-26 06:00,6.8,0,5.3,50,83,1009,,,,10
266,±¤¾ç½Ã,2021-02-26 07:00,6.8,,5.1,50,82,1009.5,,,,9
266,±¤¾ç½Ã,2021-02-26 08:00,7.5,,5.6,50,75,1009.8,0,.09,,9
266,±¤¾ç½Ã,2021-02-26 09:00,9.3,0,5.4,50,72,1010.3,.3,.58,,7
266,±¤¾ç½Ã,2021-02-26 10:00,9.9,,5.3,70,67,1010.5,.7,1.06,,8
266,±¤¾ç½Ã,2021-02-26 11:00,11.2,,4.9,70,63,1010.6,.8,1.89,,8
266,±¤¾ç½Ã,2021-02-26 12:00,12.7,,5.4,50,58,1010.5,.8,2.46,,8
266,±¤¾ç½Ã,2021-02-26 13:00,11.7,,5.3,50,59,1010.1,.8,2.31,,8
266,±¤¾ç½Ã,2021-02-26 14:00,13,,4,50,53,1009,.6,1.78,,8
266,±¤¾ç½Ã,2021-02-26 15:00,13.4,,5.5,70,43,1008.6,.9,1.88,,7
266,±¤¾ç½Ã,2021-02-26 16:00,12.7,,4.9,70,40,1008.8,.7,1.31,,8
266,±¤¾ç½Ã,2021-02-26 17:00,12.1,,4.6,50,42,1009.6,.1,.64,,8
266,±¤¾ç½Ã,2021-02-26 18:00,10.8,,3.3,50,46,1010.5,0,.19,,10
266,±¤¾ç½Ã,2021-02-26 19:00,10.1,,3.3,70,43,1011.5,0,.01,,9
266,±¤¾ç½Ã,2021-02-26 20:00,9.4,,2.7,50,46,1012.2,,,,10
266,±¤¾ç½Ã,2021-02-26 21:00,9,,3.7,50,48,1012.6,,,,10
266,±¤¾ç½Ã,2021-02-26 22:00,8.5,,3.5,70,50,1013.1,,,,10
266,±¤¾ç½Ã,2021-02-26 23:00,8.2,,4.2,70,51,1013.2,,,,9
266,±¤¾ç½Ã,2021-02-27 00:00,7.6,,5.3,50,53,1013.2,,,,9
266,±¤¾ç½Ã,2021-02-27 01:00,7.3,,3.8,50,55,1013.8,,,,8
266,±¤¾ç½Ã,2021-02-27 02:00,7.2,,4.2,50,56,1014.5,,,,9
266,±¤¾ç½Ã,2021-02-27 03:00,6.6,,3.8,50,59,1014.6,,,,6
266,±¤¾ç½Ã,2021-02-27 04:00,6.6,,3.9,50,60,1014.8,,,,6
266,±¤¾ç½Ã,2021-02-27 05:00,6.6,,4.2,70,59,1015.3,,,,6
266,±¤¾ç½Ã,2021-02-27 06:00,6.3,,5,70,60,1016,,,,7
266,±¤¾ç½Ã,2021-02-27 07:00,6.1,,3.5,50,60,1016.5,,,,8
266,±¤¾ç½Ã,2021-02-27 08:00,6.9,,5,50,57,1017.1,0,.07,,9
266,±¤¾ç½Ã,2021-02-27 09:00,7.8,,5.8,50,53,1017.9,.1,.48,,9
266,±¤¾ç½Ã,2021-02-27 10:00,9.3,,5.1,50,50,1018.4,.7,1.26,,10
266,±¤¾ç½Ã,2021-02-27 11:00,11,,5.4,50,46,1018.4,.6,1.83,,9
266,±¤¾ç½Ã,2021-02-27 12:00,10.6,,6,50,44,1017.8,.6,2.08,,7
266,±¤¾ç½Ã,2021-02-27 13:00,11.6,,6.1,70,40,1017.4,.9,2.24,,5
266,±¤¾ç½Ã,2021-02-27 14:00,11.5,,6.3,70,40,1016.5,1,2.57,,6
266,±¤¾ç½Ã,2021-02-27 15:00,11.4,,5.8,70,39,1016.3,1,2.15,,7
266,±¤¾ç½Ã,2021-02-27 16:00,11.3,,5.6,50,39,1016.1,1,1.53,,6
266,±¤¾ç½Ã,2021-02-27 17:00,10.5,,5.3,70,41,1016.6,1,.96,,6
266,±¤¾ç½Ã,2021-02-27 18:00,8.9,,4.6,90,52,1017.3,.1,.29,,7
266,±¤¾ç½Ã,2021-02-27 19:00,8.1,,3.4,90,54,1018.3,0,.01,,6
266,±¤¾ç½Ã,2021-02-27 20:00,8,,5.1,70,47,1018.5,,,,8
266,±¤¾ç½Ã,2021-02-27 21:00,7.3,,4.2,70,51,1018.2,,,,9
266,±¤¾ç½Ã,2021-02-27 22:00,6.6,,3.5,50,55,1018,,,,10
266,±¤¾ç½Ã,2021-02-27 23:00,6,,5.1,50,56,1018.1,,,,10
266,±¤¾ç½Ã,2021-02-28 00:00,5.8,,3.8,50,56,1017.8,,,,10
266,±¤¾ç½Ã,2021-02-28 01:00,5.8,,3.5,50,55,1017.7,,,,10
266,±¤¾ç½Ã,2021-02-28 02:00,5.7,,4.1,50,55,1017.8,,,,8
266,±¤¾ç½Ã,2021-02-28 03:00,5.9,,5.2,50,55,1017.5,,,,9
266,±¤¾ç½Ã,2021-02-28 04:00,6.4,,4.5,50,55,1017.5,,,,10
266,±¤¾ç½Ã,2021-02-28 05:00,6.6,,4.4,50,56,1017.4,,,,10
266,±¤¾ç½Ã,2021-02-28 06:00,6.4,,4,50,59,1017.5,,,,10
266,±¤¾ç½Ã,2021-02-28 07:00,6.5,,4,50,59,1017.2,,,,10
266,±¤¾ç½Ã,2021-02-28 08:00,6.9,,2.8,50,60,1017.4,0,.04,,10
266,±¤¾ç½Ã,2021-02-28 09:00,8,,4.3,70,58,1017.3,0,.24,,10
266,±¤¾ç½Ã,2021-02-28 10:00,10,,2.4,70,54,1017.1,.1,.95,,10
266,±¤¾ç½Ã,2021-02-28 11:00,11.4,,3.5,50,50,1017,.6,1.94,,8
266,±¤¾ç½Ã,2021-02-28 12:00,11.6,,2.6,70,52,1016.4,.1,1.4,,9
266,±¤¾ç½Ã,2021-02-28 13:00,11.1,,3.2,70,56,1015.2,0,.88,,10
266,±¤¾ç½Ã,2021-02-28 14:00,11.3,,3,70,60,1014.4,0,.57,,10
266,±¤¾ç½Ã,2021-02-28 15:00,11.2,0,2,70,64,1014.1,0,.63,,10
266,±¤¾ç½Ã,2021-02-28 16:00,11.1,,.6,180,66,1014.3,0,.3,,10
266,±¤¾ç½Ã,2021-02-28 17:00,10,,.8,90,85,1014.2,0,.2,,7
266,±¤¾ç½Ã,2021-02-28 18:00,9.7,.5,.3,0,88,1014.2,0,.1,,10
266,±¤¾ç½Ã,2021-02-28 19:00,9.7,,.8,160,89,1014.1,0,.01,,9
266,±¤¾ç½Ã,2021-02-28 20:00,9.8,,.5,180,87,1013.9,,,,1
266,±¤¾ç½Ã,2021-02-28 21:00,10.1,0,1.2,200,81,1013.9,,,,0
266,±¤¾ç½Ã,2021-02-28 22:00,10.7,,1.1,320,76,1013.9,,,,0
266,±¤¾ç½Ã,2021-02-28 23:00,10.6,,.5,250,77,1013.4,,,,0
266,±¤¾ç½Ã,2021-03-01 00:00,10,0,.5,160,82,1012.5,,,,1
266,±¤¾ç½Ã,2021-03-01 01:00,10.3,,.8,230,80,1011.7,,,,0
266,±¤¾ç½Ã,2021-03-01 02:00,10.6,,.7,200,77,1011.3,,,,9
266,±¤¾ç½Ã,2021-03-01 03:00,10,0,.3,0,83,1010.8,,,,9
266,±¤¾ç½Ã,2021-03-01 04:00,9.7,,.4,0,85,1010.1,,,,8
266,±¤¾ç½Ã,2021-03-01 05:00,9.7,,.6,90,87,1010,,,,8
266,±¤¾ç½Ã,2021-03-01 06:00,10.3,,.7,270,84,1009.7,,,,10
266,±¤¾ç½Ã,2021-03-01 07:00,10.1,,.8,90,86,1009.3,0,0,,10
266,±¤¾ç½Ã,2021-03-01 08:00,11.1,,.6,20,95,1008.8,0,0,,10
266,±¤¾ç½Ã,2021-03-01 09:00,11.5,.5,1.2,70,97,1008.4,0,.07,,10
266,±¤¾ç½Ã,2021-03-01 10:00,12.1,,1.9,70,98,1007.6,0,.11,,10
266,±¤¾ç½Ã,2021-03-01 11:00,12.4,,1.5,90,98,1006.6,0,.19,,9
266,±¤¾ç½Ã,2021-03-01 12:00,13.7,8.5,1.5,110,98,1005.3,0,.13,,10
266,±¤¾ç½Ã,2021-03-01 13:00,14.5,,2.2,160,98,1003.2,0,.12,,10
266,±¤¾ç½Ã,2021-03-01 14:00,15.2,,3.7,200,95,1001.7,0,.18,,10
266,±¤¾ç½Ã,2021-03-01 15:00,15.3,6.5,4,200,96,1000.2,0,.12,,10
266,±¤¾ç½Ã,2021-03-01 16:00,15.6,,4.9,180,96,998.9,0,.13,,10
266,±¤¾ç½Ã,2021-03-01 17:00,15.2,,2.3,230,97,998.1,0,.07,,10
266,±¤¾ç½Ã,2021-03-01 18:00,14.5,17.5,3.4,250,97,997.7,0,.03,,10
266,±¤¾ç½Ã,2021-03-01 19:00,13.7,,3.5,230,97,997.6,0,0,,10
266,±¤¾ç½Ã,2021-03-01 20:00,12.8,,3.9,270,92,997.9,,,,10
266,±¤¾ç½Ã,2021-03-01 21:00,11.6,3.5,3.6,270,93,998,,,,10
266,±¤¾ç½Ã,2021-03-01 22:00,10.9,,2.2,270,95,998.2,,,,10
