ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),°­¼ö·®(mm),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),ÇöÁö±â¾Ð(hPa),ÀÏÁ¶(hr),ÀÏ»ç(MJ/m2),Àû¼³(cm),Àü¿î·®(10ºÐÀ§)
266,±¤¾ç½Ã,2022-08-16 14:00,27,.2,.3,0,92,995.1,0,.65,,10
266,±¤¾ç½Ã,2022-08-16 15:00,27,.6,1.4,270,93,994.9,0,.45,,10
266,±¤¾ç½Ã,2022-08-16 16:00,26.7,7.3,1.3,230,96,994.8,0,.28,,10
266,±¤¾ç½Ã,2022-08-16 17:00,27,0,.6,270,94,995.2,0,.52,,10
266,±¤¾ç½Ã,2022-08-16 18:00,26,5.7,1.8,250,95,995.6,0,.13,,10
266,±¤¾ç½Ã,2022-08-16 19:00,25,3.8,.3,0,96,995.5,0,.04,,10
266,±¤¾ç½Ã,2022-08-16 20:00,24.9,.6,.8,250,97,996,0,.01,,10
266,±¤¾ç½Ã,2022-08-16 21:00,25,3,.2,0,98,996.9,,,,10
266,±¤¾ç½Ã,2022-08-16 22:00,24.7,8.2,1.4,70,98,996.5,,,,10
266,±¤¾ç½Ã,2022-08-16 23:00,24.6,.1,1.6,200,98,997.4,,,,10
266,±¤¾ç½Ã,2022-08-17 00:00,24.2,.1,2.2,90,97,996.3,,,,10
266,±¤¾ç½Ã,2022-08-17 01:00,24.3,0,1.4,90,98,996.5,,,,10
266,±¤¾ç½Ã,2022-08-17 02:00,24.4,.2,1,70,97,995.7,,,,10
266,±¤¾ç½Ã,2022-08-17 03:00,24.4,0,1,70,97,995.5,,,,8
266,±¤¾ç½Ã,2022-08-17 04:00,24.2,7.9,2.3,90,98,996,,,,9
266,±¤¾ç½Ã,2022-08-17 05:00,24.2,7.8,1.2,180,98,996.2,,,,10
266,±¤¾ç½Ã,2022-08-17 06:00,24.1,.2,2.4,70,98,996.3,0,0,,7
266,±¤¾ç½Ã,2022-08-17 07:00,24,0,1.6,90,97,996.8,0,.04,,10
266,±¤¾ç½Ã,2022-08-17 08:00,24.7,.1,.4,0,97,996.7,0,.33,,10
266,±¤¾ç½Ã,2022-08-17 09:00,26.1,,2.1,70,88,996.7,.1,.95,,9
266,±¤¾ç½Ã,2022-08-17 10:00,26.6,,1.8,70,87,997.2,.2,1.47,,10
266,±¤¾ç½Ã,2022-08-17 11:00,26,0,1.9,70,90,996.8,0,.62,,10
266,±¤¾ç½Ã,2022-08-17 12:00,26.3,.3,1.8,70,90,996.6,0,.84,,10
266,±¤¾ç½Ã,2022-08-17 13:00,26,.2,.8,70,90,996.8,0,.45,,10
266,±¤¾ç½Ã,2022-08-17 14:00,25.8,.3,1.3,70,91,996.4,0,.79,,10
266,±¤¾ç½Ã,2022-08-17 15:00,27.6,,.3,0,85,995.9,.2,1.4,,8
266,±¤¾ç½Ã,2022-08-17 16:00,27.9,,.9,140,83,995.7,.2,1.34,,8
266,±¤¾ç½Ã,2022-08-17 17:00,29.1,,1.4,230,74,995.5,.9,1.67,,2
266,±¤¾ç½Ã,2022-08-17 18:00,27.8,,1.8,200,83,995.4,.9,.87,,2
266,±¤¾ç½Ã,2022-08-17 19:00,26.4,,1.7,250,87,995.6,.1,.17,,3
266,±¤¾ç½Ã,2022-08-17 20:00,25.6,,1.8,270,93,996.1,0,.01,,5
266,±¤¾ç½Ã,2022-08-17 21:00,25.2,,1.9,250,95,996.7,,,,7
266,±¤¾ç½Ã,2022-08-17 22:00,25,,.2,0,95,997.4,,,,4
266,±¤¾ç½Ã,2022-08-17 23:00,24.3,,1.8,290,92,997.6,,,,7
266,±¤¾ç½Ã,2022-08-18 00:00,23.2,,.9,320,87,997.6,,,,7
266,±¤¾ç½Ã,2022-08-18 01:00,22.8,,.9,20,87,997.4,,,,7
266,±¤¾ç½Ã,2022-08-18 02:00,22.3,,1.4,290,87,997.2,,,,7
266,±¤¾ç½Ã,2022-08-18 03:00,21.9,,1.1,270,87,997.1,,,,3
266,±¤¾ç½Ã,2022-08-18 04:00,21.5,,.6,50,90,997.4,,,,1
266,±¤¾ç½Ã,2022-08-18 05:00,20.9,,1.2,270,92,997.4,,,,7
266,±¤¾ç½Ã,2022-08-18 06:00,20.5,,.3,0,96,998,0,0,,7
266,±¤¾ç½Ã,2022-08-18 07:00,21.5,,1,320,91,998.6,.7,.28,,7
266,±¤¾ç½Ã,2022-08-18 08:00,23.8,,.6,250,83,999.1,1,.94,,7
266,±¤¾ç½Ã,2022-08-18 09:00,26.1,,1.1,70,75,998.8,1,1.51,,4
266,±¤¾ç½Ã,2022-08-18 10:00,27.2,,1.3,90,74,998.9,1,2.15,,7
266,±¤¾ç½Ã,2022-08-18 11:00,28.4,,1.7,140,64,998.8,1,2.88,,4
266,±¤¾ç½Ã,2022-08-18 12:00,29.2,,2.5,180,61,998.7,1,3.25,,5
266,±¤¾ç½Ã,2022-08-18 13:00,29.4,,1.6,110,58,998.4,1,3.4,,5
266,±¤¾ç½Ã,2022-08-18 14:00,30.5,,2.5,160,59,998.2,1,3.29,,1
266,±¤¾ç½Ã,2022-08-18 15:00,30.2,,2,180,64,998,.9,2.79,,1
266,±¤¾ç½Ã,2022-08-18 16:00,28.7,,2.6,200,68,998,.7,1.81,,3
266,±¤¾ç½Ã,2022-08-18 17:00,28.5,,2.5,200,67,998,.6,1.03,,6
266,±¤¾ç½Ã,2022-08-18 18:00,28.2,,2,180,70,998,.9,1,,7
266,±¤¾ç½Ã,2022-08-18 19:00,26.4,,1.1,270,78,998.2,.3,.25,,4
266,±¤¾ç½Ã,2022-08-18 20:00,25,,2.2,290,83,998.5,0,.01,,5
266,±¤¾ç½Ã,2022-08-18 21:00,24.4,,.8,270,83,998.8,,,,7
266,±¤¾ç½Ã,2022-08-18 22:00,23.7,,.3,0,88,998.6,,,,3
266,±¤¾ç½Ã,2022-08-18 23:00,23.2,,1,290,90,998.3,,,,3
266,±¤¾ç½Ã,2022-08-19 00:00,22.7,,.1,0,92,998.2,,,,7
266,±¤¾ç½Ã,2022-08-19 01:00,22.7,,1.1,320,92,997.8,,,,6
266,±¤¾ç½Ã,2022-08-19 02:00,22.6,,.4,0,92,997.4,,,,9
266,±¤¾ç½Ã,2022-08-19 03:00,22.1,,.4,0,94,997,,,,4
266,±¤¾ç½Ã,2022-08-19 04:00,21.7,,1,270,95,997,,,,4
266,±¤¾ç½Ã,2022-08-19 05:00,21.7,,1,290,95,996.7,,,,3
266,±¤¾ç½Ã,2022-08-19 06:00,22,,.7,270,94,997.1,0,0,,5
266,±¤¾ç½Ã,2022-08-19 07:00,22.4,,.2,0,94,997,0,.1,,7
266,±¤¾ç½Ã,2022-08-19 08:00,24.1,,.4,0,86,997,.1,.52,,7
266,±¤¾ç½Ã,2022-08-19 09:00,25.3,,1,270,82,996.8,.1,.66,,7
266,±¤¾ç½Ã,2022-08-19 10:00,27,,1.7,250,76,996.6,.2,1.4,,8
266,±¤¾ç½Ã,2022-08-19 11:00,28.1,,.7,160,76,996.1,0,1.26,,8
266,±¤¾ç½Ã,2022-08-19 12:00,28.9,,1.5,230,75,995.7,.3,1.66,,9
266,±¤¾ç½Ã,2022-08-19 13:00,31.3,,2.3,250,74,995.2,.9,3.01,,8
266,±¤¾ç½Ã,2022-08-19 14:00,31.1,,2.5,230,72,994.7,.9,2.42,,9
266,±¤¾ç½Ã,2022-08-19 15:00,31,,3.3,230,73,994.1,.9,2.34,,7
266,±¤¾ç½Ã,2022-08-19 16:00,29.7,,2.6,250,79,993.9,.1,1.07,,9
266,±¤¾ç½Ã,2022-08-19 17:00,29.7,,2.6,250,80,993.9,.2,.95,,8
266,±¤¾ç½Ã,2022-08-19 18:00,29.1,,3.1,250,81,993.7,0,.4,,8
266,±¤¾ç½Ã,2022-08-19 19:00,28.4,,2.1,250,84,993.6,0,.12,,10
266,±¤¾ç½Ã,2022-08-19 20:00,27.9,,1.9,250,85,994.2,0,0,,10
266,±¤¾ç½Ã,2022-08-19 21:00,27.8,,2.4,250,86,994.8,,,,10
266,±¤¾ç½Ã,2022-08-19 22:00,27.5,,2.1,250,89,994.6,,,,10
266,±¤¾ç½Ã,2022-08-19 23:00,27.5,,1.7,270,89,994.4,,,,10
266,±¤¾ç½Ã,2022-08-20 00:00,27.3,,1.3,290,91,994,,,,10
266,±¤¾ç½Ã,2022-08-20 01:00,27.2,,2,250,91,993.5,,,,9
266,±¤¾ç½Ã,2022-08-20 02:00,27.1,,2,230,91,993.2,,,,8
266,±¤¾ç½Ã,2022-08-20 03:00,27.2,,2.4,230,90,992.9,,,,8
266,±¤¾ç½Ã,2022-08-20 04:00,27.1,,.8,250,91,992.7,,,,7
266,±¤¾ç½Ã,2022-08-20 05:00,27,,1.8,230,92,992.8,,,,7
266,±¤¾ç½Ã,2022-08-20 06:00,26.8,,1.5,230,94,992.8,0,0,,6
266,±¤¾ç½Ã,2022-08-20 07:00,27,0,1.6,250,93,993.8,0,.06,,10
266,±¤¾ç½Ã,2022-08-20 08:00,27.3,0,.8,230,94,993.5,0,.16,,10
266,±¤¾ç½Ã,2022-08-20 09:00,27.3,0,1.5,250,94,993.8,0,.28,,10
266,±¤¾ç½Ã,2022-08-20 10:00,27.4,,2,250,93,994.1,0,.25,,10
266,±¤¾ç½Ã,2022-08-20 11:00,27.4,.5,2.2,250,95,993.5,0,.27,,10
266,±¤¾ç½Ã,2022-08-20 12:00,27,1,1.6,250,98,993.6,0,.16,,10
266,±¤¾ç½Ã,2022-08-20 13:00,26.7,4.8,1.9,290,96,993.4,0,.41,,10
266,±¤¾ç½Ã,2022-08-20 14:00,28.7,.3,1.5,230,86,992.9,.2,1.39,,10
266,±¤¾ç½Ã,2022-08-20 15:00,29.3,,2.2,230,84,992.7,.3,1.4,,9
266,±¤¾ç½Ã,2022-08-20 16:00,28.7,,2.2,250,85,992.2,.2,1.21,,9
266,±¤¾ç½Ã,2022-08-20 17:00,29.3,,3,270,83,992.1,.1,.82,,8
266,±¤¾ç½Ã,2022-08-20 18:00,28.5,,1.9,270,84,992.2,.1,.54,,8
266,±¤¾ç½Ã,2022-08-20 19:00,27.6,,1,290,87,992.3,0,.17,,7
266,±¤¾ç½Ã,2022-08-20 20:00,26.9,,.5,270,89,992.9,0,.01,,3
266,±¤¾ç½Ã,2022-08-20 21:00,26.2,,.3,0,92,993.7,,,,5
266,±¤¾ç½Ã,2022-08-20 22:00,26.1,,.8,320,92,993.9,,,,5
266,±¤¾ç½Ã,2022-08-20 23:00,26,,.5,110,93,994,,,,4
266,±¤¾ç½Ã,2022-08-21 00:00,25.5,,.6,270,94,993.8,,,,2
266,±¤¾ç½Ã,2022-08-21 01:00,25.3,,.4,0,95,993.5,,,,3
266,±¤¾ç½Ã,2022-08-21 02:00,25.2,,1,230,96,993.6,,,,4
266,±¤¾ç½Ã,2022-08-21 03:00,24.8,,1.1,70,95,993.6,,,,6
266,±¤¾ç½Ã,2022-08-21 04:00,24.9,,1.9,90,94,993.8,,,,5
266,±¤¾ç½Ã,2022-08-21 05:00,25,,.9,70,93,994.1,,,,8
266,±¤¾ç½Ã,2022-08-21 06:00,24.6,,1.1,50,93,994.6,0,0,,7
266,±¤¾ç½Ã,2022-08-21 07:00,25.3,,2.2,50,89,995.1,.1,.23,,8
266,±¤¾ç½Ã,2022-08-21 08:00,27.1,,2.4,70,82,995.6,.8,.97,,7
266,±¤¾ç½Ã,2022-08-21 09:00,27.5,,2.8,70,77,996,.7,1.44,,6
266,±¤¾ç½Ã,2022-08-21 10:00,28,,2.5,70,74,996.4,.3,1.7,,7
266,±¤¾ç½Ã,2022-08-21 11:00,29.4,,2.7,90,73,996.4,.8,2.8,,8
266,±¤¾ç½Ã,2022-08-21 12:00,29.8,,3.1,70,70,995.7,1,3.24,,9
266,±¤¾ç½Ã,2022-08-21 13:00,31,,2.3,70,66,995.6,.9,3.29,,8
266,±¤¾ç½Ã,2022-08-21 14:00,30.7,,1.9,90,68,995.2,.9,2.7,,8
266,±¤¾ç½Ã,2022-08-21 15:00,30.8,,2.3,90,64,995.3,.8,2.69,,8
266,±¤¾ç½Ã,2022-08-21 16:00,30,,1.9,110,70,994.9,.3,1.09,,4
266,±¤¾ç½Ã,2022-08-21 17:00,30.4,,1.5,180,70,994.8,.7,1.38,,8
266,±¤¾ç½Ã,2022-08-21 18:00,29.4,,1.1,180,71,994.8,.7,.69,,6
266,±¤¾ç½Ã,2022-08-21 19:00,27.1,,1.5,230,78,995,0,.09,,5
266,±¤¾ç½Ã,2022-08-21 20:00,25.9,,.7,270,78,995.9,0,0,,6
266,±¤¾ç½Ã,2022-08-21 21:00,25.7,,1,230,75,996.5,,,,6
266,±¤¾ç½Ã,2022-08-21 22:00,25.5,,.2,0,83,996.6,,,,7
266,±¤¾ç½Ã,2022-08-21 23:00,24.9,,.7,340,80,996.6,,,,7
266,±¤¾ç½Ã,2022-08-22 00:00,24.8,,1.3,290,80,996.4,,,,5
266,±¤¾ç½Ã,2022-08-22 01:00,24,,1.1,320,84,995.8,,,,4
266,±¤¾ç½Ã,2022-08-22 02:00,23.7,,.5,320,85,995.6,,,,3
266,±¤¾ç½Ã,2022-08-22 03:00,22.9,,.8,290,88,995.5,,,,3
266,±¤¾ç½Ã,2022-08-22 04:00,22.6,,.1,0,90,995.1,,,,4
266,±¤¾ç½Ã,2022-08-22 05:00,22.3,,.2,0,91,995.1,,,,4
266,±¤¾ç½Ã,2022-08-22 06:00,21.9,,.8,270,93,995.4,0,0,,3
266,±¤¾ç½Ã,2022-08-22 07:00,22.9,,.1,0,90,995.6,.6,.2,,1
266,±¤¾ç½Ã,2022-08-22 08:00,24.6,,.9,250,83,996.1,1,.82,,1
266,±¤¾ç½Ã,2022-08-22 09:00,26.6,,1,250,75,996.3,1,1.51,,5
266,±¤¾ç½Ã,2022-08-22 10:00,27.9,,1.8,250,72,995.9,1,2.13,,5
266,±¤¾ç½Ã,2022-08-22 11:00,29.4,,1.3,180,62,995.5,1,2.68,,5
266,±¤¾ç½Ã,2022-08-22 12:00,31.2,,2.3,230,59,995.1,1,3.04,,5
266,±¤¾ç½Ã,2022-08-22 13:00,31.4,,2.3,250,57,994.8,1,3.25,,6
266,±¤¾ç½Ã,2022-08-22 14:00,31.6,,2.4,250,49,994.6,1,3.15,,6
266,±¤¾ç½Ã,2022-08-22 15:00,32.1,,2.2,230,54,994.2,1,2.89,,4
266,±¤¾ç½Ã,2022-08-22 16:00,31.3,,2.5,230,51,994.3,1,2.24,,4
266,±¤¾ç½Ã,2022-08-22 17:00,30.4,,2.4,250,60,994.1,.9,1.56,,8
266,±¤¾ç½Ã,2022-08-22 18:00,28.8,,2.4,230,62,994.3,.9,.84,,6
266,±¤¾ç½Ã,2022-08-22 19:00,27.1,,1.1,250,66,994.9,0,.11,,7
266,±¤¾ç½Ã,2022-08-22 20:00,26,,1.2,290,68,995.6,0,0,,9
266,±¤¾ç½Ã,2022-08-22 21:00,25.6,,.7,290,75,996,,,,7
266,±¤¾ç½Ã,2022-08-22 22:00,25.1,,.9,270,76,996.1,,,,7
266,±¤¾ç½Ã,2022-08-22 23:00,24.7,,1.1,270,77,996,,,,7
266,±¤¾ç½Ã,2022-08-23 00:00,24.4,,1.8,290,78,995.9,,,,8
266,±¤¾ç½Ã,2022-08-23 01:00,24.3,,.7,340,77,995.6,,,,8
266,±¤¾ç½Ã,2022-08-23 02:00,24.2,,.9,250,76,995.5,,,,10
266,±¤¾ç½Ã,2022-08-23 03:00,23.9,,.7,320,79,995.4,,,,10
266,±¤¾ç½Ã,2022-08-23 04:00,24.1,,.8,290,81,995.4,,,,10
266,±¤¾ç½Ã,2022-08-23 05:00,23.9,,.1,0,83,995.4,,,,10
266,±¤¾ç½Ã,2022-08-23 06:00,24.1,,.4,0,81,995.7,0,0,,10
266,±¤¾ç½Ã,2022-08-23 07:00,24.7,,.4,0,82,996,.1,.17,,9
266,±¤¾ç½Ã,2022-08-23 08:00,25.1,,1,270,79,996.2,0,.17,,10
266,±¤¾ç½Ã,2022-08-23 09:00,25.8,,.3,0,80,996.6,0,.41,,10
266,±¤¾ç½Ã,2022-08-23 10:00,26.9,,.4,0,78,997,0,.77,,10
266,±¤¾ç½Ã,2022-08-23 11:00,28.7,,1.3,200,68,997,0,1.4,,10
266,±¤¾ç½Ã,2022-08-23 12:00,29.9,,1.8,250,64,996.6,.3,2.06,,9
266,±¤¾ç½Ã,2022-08-23 13:00,30.3,,3.3,230,64,996.2,.2,2.05,,10
266,±¤¾ç½Ã,2022-08-23 14:00,29.4,,1.7,230,73,996.2,0,1.06,,10
266,±¤¾ç½Ã,2022-08-23 15:00,29,,1.3,230,78,996.1,0,.68,,10
266,±¤¾ç½Ã,2022-08-23 16:00,28.1,,1.9,230,83,995.8,0,.45,,9
266,±¤¾ç½Ã,2022-08-23 17:00,29,,2.2,250,81,995.8,.1,.68,,10
266,±¤¾ç½Ã,2022-08-23 18:00,28.6,,1.1,230,84,995.7,0,.4,,9
266,±¤¾ç½Ã,2022-08-23 19:00,27.8,,1.2,290,87,995.8,0,.08,,10
266,±¤¾ç½Ã,2022-08-23 20:00,27.4,,1.5,270,88,996.3,0,0,,10
266,±¤¾ç½Ã,2022-08-23 21:00,26.7,.2,1.3,230,90,996.7,,,,10
266,±¤¾ç½Ã,2022-08-23 22:00,25.9,1,1.6,320,94,996.9,,,,10
266,±¤¾ç½Ã,2022-08-23 23:00,25.6,.6,.4,0,94,996.9,,,,10
266,±¤¾ç½Ã,2022-08-24 00:00,25.5,.5,.7,90,95,996.7,,,,9
266,±¤¾ç½Ã,2022-08-24 01:00,25.4,.1,.5,250,97,996.7,,,,10
266,±¤¾ç½Ã,2022-08-24 02:00,25.4,1,.1,0,96,996.3,,,,10
266,±¤¾ç½Ã,2022-08-24 03:00,25.4,.3,.2,0,97,996.2,,,,9
266,±¤¾ç½Ã,2022-08-24 04:00,25.4,.3,1,70,97,996.1,,,,10
266,±¤¾ç½Ã,2022-08-24 05:00,24.9,.8,2.9,90,98,996.1,,,,10
266,±¤¾ç½Ã,2022-08-24 06:00,23.7,1,3.2,70,98,996.2,0,0,,9
266,±¤¾ç½Ã,2022-08-24 07:00,23.3,13.8,1.9,90,98,997.3,0,.01,,10
266,±¤¾ç½Ã,2022-08-24 08:00,22.6,15.6,2.4,70,97,997.9,0,.03,,10
266,±¤¾ç½Ã,2022-08-24 09:00,22.6,1.9,2,70,96,998.4,0,.08,,10
266,±¤¾ç½Ã,2022-08-24 10:00,23.2,.1,3,90,94,998.7,0,.53,,10
266,±¤¾ç½Ã,2022-08-24 11:00,24.1,,3.2,70,89,998.7,0,.82,,10
266,±¤¾ç½Ã,2022-08-24 12:00,24.8,,2.8,70,86,998.5,0,1.15,,9
266,±¤¾ç½Ã,2022-08-24 13:00,24.4,,2.9,70,83,998.2,0,1.14,,9
266,±¤¾ç½Ã,2022-08-24 14:00,24.3,,2.3,90,84,998.1,0,.78,,9
266,±¤¾ç½Ã,2022-08-24 15:00,23.7,,2.8,70,84,997.8,0,.69,,9
266,±¤¾ç½Ã,2022-08-24 16:00,23.7,,3.2,70,81,997.3,0,.95,,8
266,±¤¾ç½Ã,2022-08-24 17:00,23.8,,2.5,70,82,997.4,0,.79,,9
266,±¤¾ç½Ã,2022-08-24 18:00,23.4,,2.8,70,80,997.5,.4,.87,,6
266,±¤¾ç½Ã,2022-08-24 19:00,22.5,,3,70,82,997.9,0,.13,,4
266,±¤¾ç½Ã,2022-08-24 20:00,22.2,,3,70,82,998.2,0,0,,10
266,±¤¾ç½Ã,2022-08-24 21:00,21.9,,1.1,70,83,998.8,,,,10
266,±¤¾ç½Ã,2022-08-24 22:00,21.8,,.7,110,82,998.7,,,,10
266,±¤¾ç½Ã,2022-08-24 23:00,21.9,,.9,230,79,998.8,,,,10
266,±¤¾ç½Ã,2022-08-25 00:00,21.4,,.5,50,81,998.6,,,,7
266,±¤¾ç½Ã,2022-08-25 01:00,20.8,,.8,270,86,998.6,,,,8
266,±¤¾ç½Ã,2022-08-25 02:00,20.5,,.3,0,89,998.4,,,,7
266,±¤¾ç½Ã,2022-08-25 03:00,20.4,,.8,290,89,998.1,,,,7
266,±¤¾ç½Ã,2022-08-25 04:00,20,,.4,0,90,998.1,,,,6
266,±¤¾ç½Ã,2022-08-25 05:00,19.7,,.9,290,92,998,,,,7
266,±¤¾ç½Ã,2022-08-25 06:00,19.7,,.6,340,93,998.3,0,0,,7
266,±¤¾ç½Ã,2022-08-25 07:00,20.4,,.8,270,94,998.4,0,.16,,8
266,±¤¾ç½Ã,2022-08-25 08:00,23,,.3,0,83,998.8,.9,.83,,5
266,±¤¾ç½Ã,2022-08-25 09:00,24.9,,1.4,230,75,998.6,1,1.6,,4
266,±¤¾ç½Ã,2022-08-25 10:00,25.5,,2.4,230,72,998.7,.6,1.68,,1
266,±¤¾ç½Ã,2022-08-25 11:00,26.5,,2.2,270,70,998.3,.8,2.51,,5
266,±¤¾ç½Ã,2022-08-25 12:00,27.4,,1.8,160,65,997.9,.6,2.35,,6
266,±¤¾ç½Ã,2022-08-25 13:00,27.5,,1.6,160,66,997.3,.2,1.87,,8
266,±¤¾ç½Ã,2022-08-25 14:00,29.1,,1.9,200,63,996.5,.7,2.5,,6
266,±¤¾ç½Ã,2022-08-25 15:00,29.7,,1.8,160,61,996.1,.8,2.47,,7
266,±¤¾ç½Ã,2022-08-25 16:00,29.7,,1.7,200,66,996,.9,2.3,,5
266,±¤¾ç½Ã,2022-08-25 17:00,28.7,,1.5,180,69,996.5,.6,1.29,,7
266,±¤¾ç½Ã,2022-08-25 18:00,27.1,,2,250,74,996.8,.1,.43,,9
266,±¤¾ç½Ã,2022-08-25 19:00,26.3,,2.2,200,77,996.5,0,.17,,9
266,±¤¾ç½Ã,2022-08-25 20:00,25.5,,2.1,230,80,996.8,0,.01,,6
266,±¤¾ç½Ã,2022-08-25 21:00,24.4,,2.6,270,69,997.5,,,,4
266,±¤¾ç½Ã,2022-08-25 22:00,24,,1.8,320,65,997.7,,,,8
266,±¤¾ç½Ã,2022-08-25 23:00,23.4,,1.7,320,61,997.5,,,,10
266,±¤¾ç½Ã,2022-08-26 00:00,23.2,,1.8,320,58,997.3,,,,10
266,±¤¾ç½Ã,2022-08-26 01:00,22.9,,1.7,290,60,997.2,,,,10
266,±¤¾ç½Ã,2022-08-26 02:00,22.6,,.7,360,63,996.8,,,,9
266,±¤¾ç½Ã,2022-08-26 03:00,22.2,,1,290,59,996.8,,,,8
266,±¤¾ç½Ã,2022-08-26 04:00,21.4,,.7,90,58,996.4,,,,9
266,±¤¾ç½Ã,2022-08-26 05:00,21.5,,1.1,270,59,996.5,,,,9
266,±¤¾ç½Ã,2022-08-26 06:00,20.6,,1.2,290,65,997.3,0,0,,5
266,±¤¾ç½Ã,2022-08-26 07:00,20.7,,.7,270,69,997.6,.1,.14,,8
266,±¤¾ç½Ã,2022-08-26 08:00,22.7,,.2,0,71,997.6,.6,.7,,6
266,±¤¾ç½Ã,2022-08-26 09:00,24.4,,.6,250,56,998.1,.8,1.31,,4
266,±¤¾ç½Ã,2022-08-26 10:00,25.5,,.8,70,56,998,.2,1.51,,8
266,±¤¾ç½Ã,2022-08-26 11:00,27.1,,.7,230,51,997.7,.4,1.97,,2
266,±¤¾ç½Ã,2022-08-26 12:00,28.2,,1.7,180,50,997.4,1,3.17,,1
266,±¤¾ç½Ã,2022-08-26 13:00,28.8,,1.4,160,53,997,1,3.29,,1
266,±¤¾ç½Ã,2022-08-26 14:00,29.1,,2.3,200,48,996.5,1,3.2,,1
266,±¤¾ç½Ã,2022-08-26 15:00,29.6,,2.7,160,47,995.9,1,2.87,,0
266,±¤¾ç½Ã,2022-08-26 16:00,29.2,,2.3,180,51,995.7,.7,1.83,,0
266,±¤¾ç½Ã,2022-08-26 17:00,29.2,,2.2,230,53,996,.7,1.4,,2
266,±¤¾ç½Ã,2022-08-26 18:00,28.1,,1.7,230,58,996.1,.9,.84,,5
266,±¤¾ç½Ã,2022-08-26 19:00,25.9,,1.1,270,66,996.6,.1,.14,,5
266,±¤¾ç½Ã,2022-08-26 20:00,24.6,,1.8,250,73,996.9,0,0,,3
266,±¤¾ç½Ã,2022-08-26 21:00,23.1,,1.7,290,81,997.5,,,,2
266,±¤¾ç½Ã,2022-08-26 22:00,23.1,,3.2,290,77,997.8,,,,3
266,±¤¾ç½Ã,2022-08-26 23:00,22.1,,.8,50,79,998.2,,,,1
266,±¤¾ç½Ã,2022-08-27 00:00,21.9,,.9,20,78,998.6,,,,1
266,±¤¾ç½Ã,2022-08-27 01:00,21.5,,1.1,270,80,998.5,,,,4
266,±¤¾ç½Ã,2022-08-27 02:00,21.5,,1.7,270,79,998.4,,,,4
266,±¤¾ç½Ã,2022-08-27 03:00,20.9,,.9,320,83,998.5,,,,5
266,±¤¾ç½Ã,2022-08-27 04:00,20.7,,1.3,250,84,998.1,,,,6
266,±¤¾ç½Ã,2022-08-27 05:00,20.6,,.6,270,84,998.7,,,,3
266,±¤¾ç½Ã,2022-08-27 06:00,20.3,,.4,0,85,999.2,0,0,,9
266,±¤¾ç½Ã,2022-08-27 07:00,20.5,,.6,340,82,999.4,0,.07,,9
266,±¤¾ç½Ã,2022-08-27 08:00,21.3,,.6,250,87,999.6,0,.27,,10
266,±¤¾ç½Ã,2022-08-27 09:00,22.6,,.9,290,76,999.4,0,.63,,10
266,±¤¾ç½Ã,2022-08-27 10:00,25.8,,1.4,250,67,999.5,.7,1.91,,8
266,±¤¾ç½Ã,2022-08-27 11:00,27.6,,1.5,290,61,999.3,.7,2.18,,9
266,±¤¾ç½Ã,2022-08-27 12:00,28.3,,3.1,290,58,999,.9,2.97,,9
266,±¤¾ç½Ã,2022-08-27 13:00,28.2,,1.8,290,59,998.9,.5,2.37,,9
266,±¤¾ç½Ã,2022-08-27 14:00,28.4,,1.9,320,42,998.6,.9,2.75,,8
266,±¤¾ç½Ã,2022-08-27 15:00,28.4,,2.2,320,47,998.4,.9,2.44,,8
266,±¤¾ç½Ã,2022-08-27 16:00,27.4,,3.2,320,48,998.4,.5,1.74,,8
266,±¤¾ç½Ã,2022-08-27 17:00,27.2,,3.1,290,43,998.6,1,1.77,,0
266,±¤¾ç½Ã,2022-08-27 18:00,25.1,,3,290,46,999.3,1,.98,,0
266,±¤¾ç½Ã,2022-08-27 19:00,23.1,,3.2,290,49,999.6,.2,.14,,1
266,±¤¾ç½Ã,2022-08-27 20:00,21.8,,1.8,320,51,1000.3,0,0,,5
266,±¤¾ç½Ã,2022-08-27 21:00,20.8,,1,20,54,1000.9,,,,0
266,±¤¾ç½Ã,2022-08-27 22:00,20.6,,1,270,55,1000.9,,,,0
266,±¤¾ç½Ã,2022-08-27 23:00,19.4,,.8,270,62,1001.5,,,,0
266,±¤¾ç½Ã,2022-08-28 00:00,18.5,,1.3,270,68,1001.9,,,,6
266,±¤¾ç½Ã,2022-08-28 01:00,17.7,,1,250,70,1002.2,,,,6
266,±¤¾ç½Ã,2022-08-28 02:00,18.5,,.6,290,65,1002.3,,,,9
266,±¤¾ç½Ã,2022-08-28 03:00,17.9,,.3,0,67,1003,,,,9
266,±¤¾ç½Ã,2022-08-28 04:00,17.9,,1.2,230,67,1003,,,,8
266,±¤¾ç½Ã,2022-08-28 05:00,18.8,,2.8,70,61,1003.6,,,,8
266,±¤¾ç½Ã,2022-08-28 06:00,19.8,,3.8,70,58,1003.9,0,0,,10
266,±¤¾ç½Ã,2022-08-28 07:00,20,,2.8,70,61,1004.3,0,.06,,10
266,±¤¾ç½Ã,2022-08-28 08:00,20.3,,3.1,90,61,1004.7,0,.3,,10
