일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
2024-09-18 01:00,127,충주,25.3,,0.3,0.0,91.0,1000.1,,,,3.0
2024-09-18 02:00,127,충주,25.8,,0.3,0.0,92.0,1000.2,,,,5.0
2024-09-18 03:00,127,충주,25.6,,0.4,0.0,93.0,1000.1,,,,5.0
2024-09-18 04:00,127,충주,25.4,,0.5,90.0,93.0,1000.2,,,,6.0
2024-09-18 05:00,127,충주,25.2,,0.3,0.0,93.0,1000.3,,,,5.0
2024-09-18 06:00,127,충주,24.7,,0.3,0.0,94.0,1000.6,,,,6.0
2024-09-18 07:00,127,충주,25.3,,0.3,0.0,94.0,1000.6,0.0,0.07,,6.0
2024-09-18 08:00,127,충주,26.7,,0.1,0.0,89.0,1000.9,0.1,0.43,,7.0
2024-09-18 09:00,127,충주,28.8,,0.5,320.0,79.0,1000.9,0.3,1.14,,7.0
2024-09-18 10:00,127,충주,30.3,,1.3,340.0,77.0,1001.1,0.7,1.86,,7.0
2024-09-18 11:00,127,충주,30.7,,0.7,270.0,71.0,1000.7,0.8,2.3,,6.0
2024-09-18 12:00,127,충주,31.2,,0.9,20.0,69.0,1000.1,0.1,1.25,,7.0
2024-09-18 13:00,127,충주,28.3,6.3,1.0,50.0,94.0,999.8,0.1,0.85,,8.0
2024-09-18 14:00,127,충주,30.7,,0.9,160.0,72.0,999.2,0.9,2.04,,6.0
2024-09-18 15:00,127,충주,31.8,,1.2,110.0,71.0,998.5,0.9,1.7,,7.0
2024-09-18 16:00,127,충주,32.7,5.8,1.3,290.0,65.0,997.9,1.0,1.71,,5.0
2024-09-18 17:00,127,충주,30.3,0.0,2.6,20.0,73.0,998.6,0.5,0.87,,8.0
2024-09-18 18:00,127,충주,25.5,0.0,4.6,110.0,81.0,1000.2,0.0,0.09,,10.0
2024-09-18 19:00,127,충주,24.0,1.9,1.8,320.0,86.0,1001.3,0.0,0.0,,10.0
2024-09-18 20:00,127,충주,23.5,4.3,0.7,90.0,91.0,1002.0,,,,10.0
2024-09-18 21:00,127,충주,23.6,0.0,1.4,140.0,93.0,1002.3,,,,10.0
2024-09-18 22:00,127,충주,23.7,0.0,0.6,360.0,94.0,1002.2,,,,10.0
2024-09-18 23:00,127,충주,23.6,0.0,0.1,0.0,95.0,1001.6,,,,6.0
2024-09-19 00:00,127,충주,23.2,,0.3,0.0,95.0,1001.4,,,,5.0
2024-09-19 01:00,127,충주,23.3,,0.4,0.0,96.0,1001.4,,,,6.0
2024-09-19 02:00,127,충주,23.5,,0.0,0.0,96.0,1001.2,,,,6.0
2024-09-19 03:00,127,충주,23.5,,0.4,0.0,95.0,1001.0,,,,9.0
2024-09-19 04:00,127,충주,23.3,,0.3,0.0,96.0,1001.2,,,,9.0
2024-09-19 05:00,127,충주,23.5,,0.0,0.0,96.0,1001.5,,,,10.0
2024-09-19 06:00,127,충주,23.3,,0.2,0.0,96.0,1001.7,,,,8.0
2024-09-19 07:00,127,충주,23.7,,0.8,340.0,96.0,1002.2,0.0,0.03,,8.0
2024-09-19 08:00,127,충주,24.5,,0.4,0.0,94.0,1002.2,0.0,0.33,,9.0
2024-09-19 09:00,127,충주,25.5,,0.1,0.0,88.0,1002.7,0.3,0.8,,9.0
2024-09-19 10:00,127,충주,27.7,,0.4,0.0,83.0,1002.5,0.3,1.44,,10.0
2024-09-19 11:00,127,충주,28.6,,0.8,270.0,79.0,1002.0,0.1,1.61,,8.0
2024-09-19 12:00,127,충주,29.6,,1.1,360.0,76.0,1001.6,0.3,1.96,,9.0
2024-09-19 13:00,127,충주,30.5,,0.5,110.0,68.0,1000.9,0.4,1.92,,8.0
2024-09-19 14:00,127,충주,31.1,,0.8,110.0,69.0,1000.3,0.5,1.71,,9.0
2024-09-19 15:00,127,충주,31.8,,0.9,230.0,63.0,1000.0,0.1,1.37,,9.0
2024-09-19 16:00,127,충주,32.0,,1.5,180.0,61.0,999.4,1.0,1.48,,8.0
2024-09-19 17:00,127,충주,30.0,,1.0,90.0,74.0,999.4,0.2,0.66,,10.0
2024-09-19 18:00,127,충주,28.6,,1.0,90.0,79.0,999.7,0.0,0.28,,8.0
2024-09-19 19:00,127,충주,27.6,,0.8,90.0,82.0,999.8,0.0,0.02,,8.0
2024-09-19 20:00,127,충주,27.0,,0.7,110.0,83.0,1000.1,,,,10.0
2024-09-19 21:00,127,충주,26.2,,0.5,70.0,86.0,1000.4,,,,8.0
2024-09-19 22:00,127,충주,26.1,,0.3,0.0,88.0,1000.6,,,,9.0
2024-09-19 23:00,127,충주,25.8,,0.5,110.0,88.0,1000.7,,,,8.0
2024-09-20 00:00,127,충주,25.7,,0.6,70.0,89.0,1000.2,,,,8.0
2024-09-20 01:00,127,충주,25.2,,0.2,0.0,91.0,999.7,,,,8.0
2024-09-20 02:00,127,충주,25.1,0.0,0.0,0.0,92.0,999.4,,,,10.0
2024-09-20 03:00,127,충주,25.3,,0.0,0.0,92.0,998.9,,,,8.0
2024-09-20 04:00,127,충주,25.3,,0.4,0.0,92.0,999.0,,,,10.0
2024-09-20 05:00,127,충주,25.2,0.0,0.1,0.0,93.0,998.6,,,,10.0
2024-09-20 06:00,127,충주,25.2,,0.4,0.0,95.0,998.9,,,,10.0
2024-09-20 07:00,127,충주,25.2,,0.3,0.0,94.0,998.8,0.0,0.02,,8.0
2024-09-20 08:00,127,충주,26.5,0.1,0.2,0.0,90.0,998.2,0.0,0.36,,10.0
2024-09-20 09:00,127,충주,28.0,0.0,1.9,90.0,80.0,998.0,0.0,0.76,,10.0
2024-09-20 10:00,127,충주,28.8,3.8,1.1,90.0,79.0,998.3,0.0,0.78,,9.0
2024-09-20 11:00,127,충주,27.7,0.0,0.8,290.0,84.0,998.4,0.0,0.48,,10.0
2024-09-20 12:00,127,충주,27.1,1.0,0.6,290.0,86.0,997.9,0.0,0.53,,10.0
2024-09-20 13:00,127,충주,26.7,1.0,0.4,0.0,86.0,996.7,0.0,0.43,,10.0
2024-09-20 14:00,127,충주,27.0,0.3,0.3,0.0,86.0,996.1,0.0,0.59,,10.0
2024-09-20 15:00,127,충주,27.1,0.0,0.8,200.0,83.0,995.9,0.0,0.56,,10.0
2024-09-20 16:00,127,충주,24.8,10.6,1.3,110.0,89.0,995.4,0.0,0.16,,10.0
2024-09-20 17:00,127,충주,25.1,1.3,0.9,340.0,92.0,995.4,0.0,0.11,,10.0
2024-09-20 18:00,127,충주,25.0,0.0,0.4,0.0,93.0,995.5,0.0,0.08,,10.0
2024-09-20 19:00,127,충주,24.7,3.2,0.3,0.0,95.0,995.0,0.0,0.0,,10.0
2024-09-20 20:00,127,충주,24.7,0.3,0.1,0.0,94.0,995.1,,,,10.0
2024-09-20 21:00,127,충주,24.6,17.6,0.4,0.0,92.0,995.0,,,,10.0
2024-09-20 22:00,127,충주,25.0,4.1,1.9,110.0,91.0,994.4,,,,10.0
2024-09-20 23:00,127,충주,21.1,4.2,5.8,110.0,86.0,994.6,,,,10.0
2024-09-21 00:00,127,충주,19.2,10.2,6.0,90.0,88.0,994.5,,,,10.0
2024-09-21 01:00,127,충주,18.5,22.6,4.8,110.0,90.0,994.1,,,,10.0
2024-09-21 02:00,127,충주,18.3,23.4,4.6,90.0,90.0,994.9,,,,10.0
2024-09-21 03:00,127,충주,18.5,4.4,4.3,90.0,88.0,994.3,,,,10.0
2024-09-21 04:00,127,충주,18.5,3.9,5.6,90.0,87.0,993.7,,,,10.0
2024-09-21 05:00,127,충주,18.3,6.7,3.8,70.0,90.0,993.7,,,,10.0
2024-09-21 06:00,127,충주,18.6,5.2,5.0,90.0,87.0,993.6,,,,10.0
2024-09-21 07:00,127,충주,18.6,7.3,2.8,70.0,89.0,994.1,0.0,0.0,,10.0
2024-09-21 08:00,127,충주,18.8,3.6,3.1,90.0,88.0,993.8,0.0,0.0,,10.0
2024-09-21 09:00,127,충주,19.3,2.3,2.4,110.0,91.0,994.5,0.0,0.09,,10.0
2024-09-21 10:00,127,충주,19.5,1.2,2.7,110.0,86.0,994.6,0.0,0.14,,10.0
2024-09-21 11:00,127,충주,19.9,2.5,0.9,230.0,92.0,994.3,0.0,0.26,,10.0
2024-09-21 12:00,127,충주,19.8,1.8,1.2,200.0,90.0,994.4,0.0,0.28,,10.0
2024-09-21 13:00,127,충주,19.7,2.3,0.9,340.0,90.0,994.5,0.0,0.37,,10.0
2024-09-21 14:00,127,충주,19.6,2.9,1.6,90.0,87.0,993.5,0.0,0.19,,10.0
2024-09-21 15:00,127,충주,19.3,11.4,0.6,230.0,90.0,993.4,0.0,0.14,,10.0
2024-09-21 16:00,127,충주,19.7,2.7,1.3,140.0,88.0,993.3,0.0,0.27,,10.0
2024-09-21 17:00,127,충주,19.9,1.0,1.6,110.0,91.0,992.8,0.0,0.26,,10.0
2024-09-21 18:00,127,충주,20.2,0.6,0.5,250.0,90.0,992.6,0.0,0.1,,9.0
2024-09-21 19:00,127,충주,20.1,0.0,0.9,230.0,91.0,992.7,0.0,0.01,,10.0
2024-09-21 20:00,127,충주,20.0,,0.6,200.0,92.0,992.4,,,,10.0
2024-09-21 21:00,127,충주,19.8,,0.4,0.0,93.0,992.9,,,,9.0
2024-09-21 22:00,127,충주,19.9,,0.8,250.0,92.0,993.6,,,,9.0
2024-09-21 23:00,127,충주,19.4,,0.9,360.0,92.0,994.0,,,,10.0
2024-09-22 00:00,127,충주,19.2,,0.8,320.0,90.0,993.8,,,,9.0
2024-09-22 01:00,127,충주,18.2,,0.3,0.0,91.0,994.1,,,,3.0
2024-09-22 02:00,127,충주,17.5,,0.3,0.0,95.0,994.5,,,,3.0
2024-09-22 03:00,127,충주,17.4,,0.8,90.0,93.0,995.1,,,,3.0
2024-09-22 04:00,127,충주,17.2,,0.4,0.0,90.0,995.5,,,,3.0
2024-09-22 05:00,127,충주,16.7,,0.6,110.0,93.0,996.1,,,,8.0
2024-09-22 06:00,127,충주,16.7,,0.2,0.0,93.0,996.6,,,,6.0
2024-09-22 07:00,127,충주,16.8,,0.4,0.0,95.0,997.6,0.0,0.03,,6.0
2024-09-22 08:00,127,충주,18.7,,0.6,290.0,86.0,998.2,0.4,0.52,,6.0
2024-09-22 09:00,127,충주,20.1,,1.1,340.0,80.0,998.7,0.5,1.25,,7.0
2024-09-22 10:00,127,충주,21.8,,1.2,340.0,79.0,998.8,0.7,1.8,,8.0
2024-09-22 11:00,127,충주,24.1,,3.5,90.0,61.0,998.7,0.7,2.26,,8.0
2024-09-22 12:00,127,충주,25.2,,1.8,90.0,59.0,998.5,0.5,2.49,,8.0
2024-09-22 13:00,127,충주,25.2,,2.1,70.0,59.0,997.8,0.1,1.76,,8.0
2024-09-22 14:00,127,충주,24.7,,2.3,90.0,60.0,997.8,0.0,1.14,,10.0
2024-09-22 15:00,127,충주,24.7,,1.1,90.0,62.0,997.8,0.0,0.77,,8.0
2024-09-22 16:00,127,충주,23.8,,0.9,70.0,66.0,998.0,0.0,0.51,,9.0
2024-09-22 17:00,127,충주,23.1,,2.0,50.0,66.0,998.5,0.0,0.23,,6.0
2024-09-22 18:00,127,충주,22.2,,3.1,70.0,64.0,998.8,0.1,0.22,,7.0
2024-09-22 19:00,127,충주,21.7,,4.2,90.0,63.0,999.4,0.0,0.02,,7.0
2024-09-22 20:00,127,충주,20.7,0.2,3.9,70.0,65.0,1000.6,,,,10.0
2024-09-22 21:00,127,충주,20.5,0.0,3.0,90.0,66.0,1001.9,,,,9.0
2024-09-22 22:00,127,충주,20.2,,3.7,90.0,64.0,1002.6,,,,7.0
2024-09-22 23:00,127,충주,19.8,0.2,2.8,90.0,66.0,1003.1,,,,9.0
2024-09-23 00:00,127,충주,19.3,,1.3,90.0,67.0,1003.2,,,,7.0
2024-09-23 01:00,127,충주,18.8,,1.3,90.0,68.0,1003.5,,,,6.0
2024-09-23 02:00,127,충주,18.3,,1.6,140.0,67.0,1003.7,,,,4.0
2024-09-23 03:00,127,충주,17.6,,0.2,0.0,71.0,1004.1,,,,3.0
2024-09-23 04:00,127,충주,16.3,,0.4,0.0,78.0,1004.2,,,,3.0
2024-09-23 05:00,127,충주,16.4,,1.0,180.0,78.0,1004.7,,,,1.0
2024-09-23 06:00,127,충주,16.3,,1.2,230.0,76.0,1005.1,,,,1.0
2024-09-23 07:00,127,충주,17.1,,2.3,140.0,68.0,1005.5,0.1,0.03,,0.0
2024-09-23 08:00,127,충주,18.7,,3.7,110.0,61.0,1005.7,1.0,0.69,,1.0
2024-09-23 09:00,127,충주,19.7,,3.8,110.0,59.0,1005.7,1.0,1.45,,1.0
2024-09-23 10:00,127,충주,21.2,,2.4,90.0,58.0,1005.8,1.0,2.13,,1.0
2024-09-23 11:00,127,충주,22.1,,3.6,90.0,52.0,1005.6,1.0,2.66,,1.0
2024-09-23 12:00,127,충주,23.0,,3.3,90.0,51.0,1004.9,1.0,2.97,,0.0
2024-09-23 13:00,127,충주,23.8,,2.9,90.0,49.0,1003.8,1.0,3.07,,0.0
2024-09-23 14:00,127,충주,24.2,,2.0,50.0,48.0,1003.3,1.0,2.9,,0.0
2024-09-23 15:00,127,충주,24.7,,2.4,50.0,49.0,1002.8,1.0,2.53,,0.0
2024-09-23 16:00,127,충주,24.6,,2.2,50.0,47.0,1002.5,1.0,1.94,,2.0
2024-09-23 17:00,127,충주,24.2,,1.3,50.0,48.0,1002.8,0.9,1.01,,4.0
2024-09-23 18:00,127,충주,20.7,,0.9,90.0,67.0,1003.1,0.5,0.39,,4.0
2024-09-23 19:00,127,충주,18.5,,1.7,90.0,69.0,1003.5,0.0,0.01,,0.0
2024-09-23 20:00,127,충주,17.6,,1.7,90.0,74.0,1004.1,,,,0.0
2024-09-23 21:00,127,충주,18.6,,2.7,110.0,67.0,1004.7,,,,3.0
2024-09-23 22:00,127,충주,17.7,,2.1,140.0,67.0,1005.2,,,,1.0
2024-09-23 23:00,127,충주,16.5,,0.5,110.0,73.0,1005.2,,,,5.0
2024-09-24 00:00,127,충주,16.1,,1.4,110.0,76.0,1005.2,,,,1.0
2024-09-24 01:00,127,충주,15.8,,1.5,110.0,74.0,1005.2,,,,1.0
2024-09-24 02:00,127,충주,15.0,,1.9,70.0,77.0,1004.9,,,,5.0
2024-09-24 03:00,127,충주,15.1,,1.7,70.0,78.0,1004.6,,,,8.0
2024-09-24 04:00,127,충주,14.8,,2.4,70.0,79.0,1004.5,,,,8.0
2024-09-24 05:00,127,충주,15.1,,2.5,90.0,77.0,1004.6,,,,8.0
2024-09-24 06:00,127,충주,14.8,,2.3,90.0,77.0,1004.6,,,,9.0
2024-09-24 07:00,127,충주,14.6,,2.2,70.0,78.0,1004.5,0.0,0.03,,7.0
2024-09-24 08:00,127,충주,15.4,,2.2,50.0,77.0,1004.8,0.7,0.41,,2.0
2024-09-24 09:00,127,충주,18.4,,1.8,90.0,64.0,1004.8,1.0,1.42,,2.0
2024-09-24 10:00,127,충주,20.2,,2.6,90.0,58.0,1004.7,1.0,2.14,,2.0
2024-09-24 11:00,127,충주,21.7,,2.8,90.0,55.0,1004.2,1.0,2.53,,3.0
2024-09-24 12:00,127,충주,23.2,,2.2,90.0,52.0,1003.3,1.0,2.94,,1.0
2024-09-24 13:00,127,충주,24.5,,2.0,70.0,52.0,1002.3,1.0,3.04,,0.0
2024-09-24 14:00,127,충주,25.6,,1.3,110.0,52.0,1001.6,1.0,2.87,,0.0
2024-09-24 15:00,127,충주,25.8,,2.0,230.0,46.0,1001.2,1.0,2.49,,0.0
2024-09-24 16:00,127,충주,26.3,,1.2,230.0,47.0,1001.0,1.0,1.92,,2.0
2024-09-24 17:00,127,충주,25.5,,1.4,180.0,50.0,1001.1,1.0,1.23,,0.0
2024-09-24 18:00,127,충주,22.8,,0.9,110.0,65.0,1001.1,1.0,0.44,,1.0
2024-09-24 19:00,127,충주,20.2,,1.2,110.0,75.0,1001.3,0.1,0.01,,2.0
2024-09-24 20:00,127,충주,19.7,,1.4,90.0,78.0,1001.6,,,,0.0
2024-09-24 21:00,127,충주,18.6,,0.4,0.0,83.0,1001.8,,,,0.0
2024-09-24 22:00,127,충주,19.0,,0.7,200.0,84.0,1001.8,,,,0.0
2024-09-24 23:00,127,충주,17.1,,0.0,0.0,90.0,1002.0,,,,0.0
2024-09-25 00:00,127,충주,16.7,,0.4,0.0,91.0,1001.9,,,,0.0
2024-09-25 01:00,127,충주,16.3,,0.5,90.0,93.0,1002.1,,,,1.0
2024-09-25 02:00,127,충주,16.2,,0.3,0.0,94.0,1002.0,,,,3.0
2024-09-25 03:00,127,충주,17.2,,0.9,250.0,93.0,1001.9,,,,6.0
2024-09-25 04:00,127,충주,17.0,,0.2,0.0,94.0,1001.7,,,,5.0
2024-09-25 05:00,127,충주,17.0,,0.5,320.0,94.0,1001.7,,,,8.0
2024-09-25 06:00,127,충주,17.2,,0.4,0.0,94.0,1001.6,,,,6.0
2024-09-25 07:00,127,충주,18.7,,2.2,160.0,91.0,1001.4,0.0,0.01,,9.0
2024-09-25 08:00,127,충주,19.6,,1.3,230.0,86.0,1001.7,0.0,0.33,,10.0
2024-09-25 09:00,127,충주,20.8,,1.0,270.0,82.0,1002.3,0.1,0.71,,8.0
2024-09-25 10:00,127,충주,21.8,,0.5,180.0,75.0,1002.7,0.8,1.5,,8.0
2024-09-25 11:00,127,충주,24.3,,1.0,270.0,69.0,1002.1,0.5,2.0,,8.0
2024-09-25 12:00,127,충주,24.7,,1.5,20.0,67.0,1001.3,0.0,1.62,,9.0
2024-09-25 13:00,127,충주,25.3,,1.4,110.0,67.0,1000.2,0.2,1.69,,8.0
2024-09-25 14:00,127,충주,26.5,,1.6,50.0,59.0,999.6,0.7,2.28,,5.0
2024-09-25 15:00,127,충주,27.7,,1.5,340.0,58.0,999.5,0.9,2.16,,4.0
2024-09-25 16:00,127,충주,27.8,,1.7,20.0,56.0,998.9,1.0,2.16,,2.0
2024-09-25 17:00,127,충주,27.2,,1.6,70.0,57.0,999.1,1.0,1.39,,2.0
2024-09-25 18:00,127,충주,24.6,,0.9,110.0,70.0,999.5,0.4,0.41,,5.0
2024-09-25 19:00,127,충주,22.5,,0.5,110.0,79.0,999.9,0.0,0.01,,6.0
2024-09-25 20:00,127,충주,21.2,,0.6,90.0,82.0,1000.1,,,,3.0
2024-09-25 21:00,127,충주,20.7,,0.6,90.0,83.0,1000.3,,,,4.0
2024-09-25 22:00,127,충주,20.7,,1.5,70.0,86.0,1000.3,,,,6.0
2024-09-25 23:00,127,충주,21.0,,0.2,0.0,86.0,1000.2,,,,10.0
2024-09-26 00:00,127,충주,20.7,,0.6,90.0,87.0,1000.3,,,,10.0
2024-09-26 01:00,127,충주,20.1,,0.3,0.0,90.0,1000.2,,,,9.0
2024-09-26 02:00,127,충주,20.2,,0.3,0.0,89.0,1000.0,,,,9.0
2024-09-26 03:00,127,충주,20.0,,0.1,0.0,90.0,999.7,,,,10.0
2024-09-26 04:00,127,충주,19.8,,0.8,110.0,91.0,999.6,,,,9.0
2024-09-26 05:00,127,충주,19.3,,0.3,0.0,92.0,999.3,,,,9.0
2024-09-26 06:00,127,충주,19.3,,0.1,0.0,93.0,999.9,,,,8.0
2024-09-26 07:00,127,충주,19.7,,0.1,0.0,92.0,1000.4,0.0,0.0,,8.0
2024-09-26 08:00,127,충주,21.1,,0.4,0.0,85.0,1000.4,0.3,0.49,,8.0
2024-09-26 09:00,127,충주,22.6,,0.9,20.0,81.0,1000.7,0.3,0.77,,8.0
2024-09-26 10:00,127,충주,23.8,,1.0,360.0,76.0,1000.7,0.4,1.39,,8.0
2024-09-26 11:00,127,충주,25.1,,1.2,140.0,69.0,1000.5,0.3,1.69,,6.0
2024-09-26 12:00,127,충주,26.3,,1.1,140.0,64.0,999.7,0.7,2.58,,6.0
2024-09-26 13:00,127,충주,26.3,,1.5,320.0,63.0,998.8,0.5,2.14,,7.0
2024-09-26 14:00,127,충주,27.1,,0.8,340.0,61.0,998.2,0.4,1.55,,6.0
2024-09-26 15:00,127,충주,28.0,,1.8,270.0,58.0,997.7,0.8,1.85,,6.0
2024-09-26 16:00,127,충주,27.5,,1.1,270.0,59.0,997.3,0.7,1.21,,3.0
2024-09-26 17:00,127,충주,25.3,,0.7,110.0,70.0,997.5,0.0,0.21,,9.0
2024-09-26 18:00,127,충주,23.9,0.0,1.1,70.0,77.0,997.9,0.0,0.15,,6.0
2024-09-26 19:00,127,충주,22.3,0.6,0.7,110.0,83.0,998.1,0.0,0.02,,5.0
2024-09-26 20:00,127,충주,21.3,,0.7,90.0,88.0,998.7,,,,1.0
2024-09-26 21:00,127,충주,20.8,,0.1,0.0,89.0,999.2,,,,5.0
2024-09-26 22:00,127,충주,20.5,,0.0,0.0,91.0,999.4,,,,5.0
2024-09-26 23:00,127,충주,20.0,,0.7,90.0,92.0,999.4,,,,5.0
2024-09-27 00:00,127,충주,19.5,,0.9,90.0,93.0,999.4,,,,3.0
2024-09-27 01:00,127,충주,19.1,,0.3,0.0,94.0,999.3,,,,3.0
2024-09-27 02:00,127,충주,19.1,,0.6,90.0,94.0,999.1,,,,3.0
2024-09-27 03:00,127,충주,19.4,,0.0,0.0,95.0,998.9,,,,6.0
2024-09-27 04:00,127,충주,19.6,,0.2,0.0,94.0,999.0,,,,4.0
2024-09-27 05:00,127,충주,20.0,,0.3,0.0,95.0,999.1,,,,4.0
2024-09-27 06:00,127,충주,20.1,,0.3,0.0,94.0,999.6,,,,4.0
2024-09-27 07:00,127,충주,20.1,,0.2,0.0,94.0,1000.0,0.0,0.0,,4.0
2024-09-27 08:00,127,충주,20.5,,0.8,250.0,93.0,1000.5,0.0,0.1,,4.0
2024-09-27 09:00,127,충주,21.5,,0.4,0.0,91.0,1000.7,0.1,0.5,,4.0
2024-09-27 10:00,127,충주,22.7,,1.2,340.0,80.0,1000.7,0.4,1.31,,4.0
2024-09-27 11:00,127,충주,24.2,,0.8,70.0,73.0,1000.5,0.5,1.78,,5.0
2024-09-27 12:00,127,충주,24.7,,0.8,340.0,69.0,999.8,0.7,2.44,,5.0
2024-09-27 13:00,127,충주,26.6,,1.5,360.0,61.0,999.1,0.6,2.18,,5.0
2024-09-27 14:00,127,충주,26.1,,0.9,20.0,61.0,998.9,0.4,1.49,,4.0
2024-09-27 15:00,127,충주,26.3,,0.6,360.0,56.0,998.3,0.8,1.5,,3.0
2024-09-27 16:00,127,충주,26.8,,1.1,70.0,58.0,998.5,0.5,0.98,,3.0
2024-09-27 17:00,127,충주,26.6,,2.5,360.0,58.0,999.0,1.0,1.08,,1.0
2024-09-27 18:00,127,충주,24.5,,0.9,20.0,67.0,999.4,0.9,0.35,,0.0
2024-09-27 19:00,127,충주,21.8,,1.0,90.0,79.0,999.8,0.0,0.0,,1.0
2024-09-27 20:00,127,충주,20.7,,0.9,90.0,84.0,1000.7,,,,1.0
2024-09-27 21:00,127,충주,21.8,,0.4,0.0,82.0,1001.2,,,,4.0
2024-09-27 22:00,127,충주,23.2,,4.0,90.0,66.0,1001.1,,,,3.0
2024-09-27 23:00,127,충주,22.3,,1.6,90.0,69.0,1001.5,,,,3.0
2024-09-28 00:00,127,충주,21.7,,1.5,110.0,72.0,1001.9,,,,3.0
2024-09-28 01:00,127,충주,21.6,,0.9,110.0,74.0,1002.0,,,,10.0
2024-09-28 02:00,127,충주,21.7,,1.1,110.0,74.0,1002.3,,,,10.0
2024-09-28 03:00,127,충주,21.2,,1.2,90.0,77.0,1002.3,,,,10.0
2024-09-28 04:00,127,충주,21.1,,1.5,90.0,77.0,1002.5,,,,8.0
2024-09-28 05:00,127,충주,21.7,,2.8,90.0,74.0,1003.0,,,,10.0
2024-09-28 06:00,127,충주,21.2,,1.8,110.0,77.0,1003.6,,,,6.0
2024-09-28 07:00,127,충주,21.2,,2.3,90.0,76.0,1004.2,0.0,0.03,,4.0
2024-09-28 08:00,127,충주,22.8,,3.1,90.0,68.0,1004.7,0.7,0.66,,5.0
2024-09-28 09:00,127,충주,22.5,,3.3,90.0,67.0,1005.0,0.9,1.06,,3.0
2024-09-28 10:00,127,충주,23.6,,3.4,90.0,60.0,1005.2,1.0,2.0,,0.0
2024-09-28 11:00,127,충주,25.3,,2.8,70.0,57.0,1005.1,0.9,2.03,,3.0
2024-09-28 12:00,127,충주,26.5,,2.9,70.0,54.0,1004.7,1.0,2.7,,6.0
2024-09-28 13:00,127,충주,25.4,,2.7,90.0,56.0,1004.2,0.1,1.27,,8.0
2024-09-28 14:00,127,충주,25.7,,2.1,70.0,56.0,1004.1,0.0,0.94,,8.0
2024-09-28 15:00,127,충주,27.1,,2.6,90.0,50.0,1003.8,0.8,2.23,,4.0
2024-09-28 16:00,127,충주,26.9,,1.6,90.0,51.0,1003.9,1.0,1.77,,6.0
2024-09-28 17:00,127,충주,25.3,,1.5,90.0,61.0,1004.2,0.5,0.58,,8.0
2024-09-28 18:00,127,충주,23.8,,1.6,110.0,65.0,1004.7,0.0,0.2,,10.0
2024-09-28 19:00,127,충주,23.0,,1.4,110.0,65.0,1005.5,0.0,0.0,,10.0
2024-09-28 20:00,127,충주,22.2,,1.6,110.0,67.0,1006.1,,,,5.0
2024-09-28 21:00,127,충주,22.1,,2.2,90.0,65.0,1006.5,,,,5.0
2024-09-28 22:00,127,충주,21.2,,2.4,90.0,66.0,1006.8,,,,1.0
2024-09-28 23:00,127,충주,20.2,,1.7,90.0,70.0,1006.9,,,,2.0
2024-09-29 00:00,127,충주,18.8,,1.1,90.0,75.0,1006.9,,,,2.0
2024-09-29 01:00,127,충주,17.8,,0.5,180.0,84.0,1007.0,,,,2.0
2024-09-29 02:00,127,충주,16.3,,0.4,0.0,88.0,1006.9,,,,2.0
2024-09-29 03:00,127,충주,16.7,,0.6,110.0,87.0,1007.0,,,,3.0
2024-09-29 04:00,127,충주,17.2,,1.0,90.0,82.0,1007.3,,,,5.0
2024-09-29 05:00,127,충주,17.5,,1.4,50.0,82.0,1007.5,,,,5.0
2024-09-29 06:00,127,충주,16.6,,0.2,0.0,86.0,1008.0,,,,6.0
2024-09-29 07:00,127,충주,16.4,,0.7,90.0,92.0,1008.5,0.0,0.02,,6.0
2024-09-29 08:00,127,충주,18.7,,1.2,250.0,81.0,1008.5,0.3,0.35,,6.0
2024-09-29 09:00,127,충주,22.1,,1.8,140.0,69.0,1008.2,0.9,1.16,,6.0
2024-09-29 10:00,127,충주,23.6,,1.8,110.0,63.0,1007.9,1.0,1.88,,7.0
2024-09-29 11:00,127,충주,24.3,,2.7,90.0,59.0,1007.1,1.0,2.35,,7.0
2024-09-29 12:00,127,충주,24.7,,1.9,140.0,58.0,1006.7,0.6,1.56,,7.0
2024-09-29 13:00,127,충주,25.3,,2.5,90.0,57.0,1005.8,0.1,1.15,,6.0
2024-09-29 14:00,127,충주,26.2,,1.9,90.0,57.0,1005.2,0.2,1.06,,5.0
2024-09-29 15:00,127,충주,27.0,,2.0,90.0,53.0,1004.8,1.0,2.47,,2.0
2024-09-29 16:00,127,충주,25.2,,1.9,90.0,58.0,1004.6,0.5,0.93,,3.0
2024-09-29 17:00,127,충주,25.7,,2.2,70.0,55.0,1004.9,0.7,0.74,,2.0
2024-09-29 18:00,127,충주,22.6,,0.8,110.0,68.0,1005.0,0.4,0.22,,1.0
2024-09-29 19:00,127,충주,20.1,,0.7,90.0,81.0,1005.3,0.0,0.01,,2.0
2024-09-29 20:00,127,충주,20.4,,1.3,90.0,79.0,1005.9,,,,3.0
2024-09-29 21:00,127,충주,20.1,,1.4,90.0,80.0,1006.7,,,,3.0
2024-09-29 22:00,127,충주,19.2,,1.3,70.0,82.0,1006.8,,,,0.0
2024-09-29 23:00,127,충주,19.5,,1.8,110.0,72.0,1006.4,,,,0.0
