,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
7650,천안,2021-11-15 19:00,9.6,,0.0,0.0,70.0,1011.7,,,,6.0
7651,천안,2021-11-15 20:00,7.6,,0.0,0.0,81.0,1011.8,,,,0.0
7652,천안,2021-11-15 21:00,6.3,,0.0,0.0,89.0,1011.8,,,,1.0
7653,천안,2021-11-15 22:00,5.2,,0.0,0.0,93.0,1012.3,,,,0.0
7654,천안,2021-11-15 23:00,4.2,,0.0,0.0,98.0,1012.7,,,,0.0
7655,천안,2021-11-16 00:00,3.7,,0.6,110.0,98.0,1013.0,,,,3.0
7656,천안,2021-11-16 01:00,3.0,,0.0,0.0,99.0,1013.0,,,,5.0
7657,천안,2021-11-16 02:00,3.0,,0.0,0.0,100.0,1013.5,,,,2.0
7658,천안,2021-11-16 03:00,2.5,,0.0,0.0,100.0,1013.3,,,,5.0
7659,천안,2021-11-16 04:00,2.0,,0.0,0.0,100.0,1013.0,,,,3.0
7660,천안,2021-11-16 05:00,1.8,,0.0,0.0,100.0,1013.2,,,,0.0
7661,천안,2021-11-16 06:00,1.3,,0.0,0.0,100.0,1013.5,,,,0.0
7662,천안,2021-11-16 07:00,1.0,,0.0,0.0,100.0,1013.8,,,,2.0
7663,천안,2021-11-16 08:00,1.4,,0.1,0.0,100.0,1014.5,0.1,,,1.0
7664,천안,2021-11-16 09:00,3.8,,0.0,0.0,100.0,1015.0,1.0,,,0.0
7665,천안,2021-11-16 10:00,7.4,,0.4,0.0,88.0,1015.2,1.0,,,0.0
7666,천안,2021-11-16 11:00,11.1,,1.3,250.0,54.0,1015.0,1.0,,,0.0
7667,천안,2021-11-16 12:00,12.6,,2.2,230.0,38.0,1014.4,1.0,,,0.0
7668,천안,2021-11-16 13:00,13.9,,2.1,250.0,29.0,1013.7,1.0,,,0.0
7669,천안,2021-11-16 14:00,14.5,,2.3,290.0,27.0,1013.3,1.0,,,0.0
7670,천안,2021-11-16 15:00,13.9,,2.4,290.0,32.0,1013.3,1.0,,,0.0
7671,천안,2021-11-16 16:00,13.1,,1.7,290.0,36.0,1013.4,1.0,,,0.0
7672,천안,2021-11-16 17:00,11.7,,0.8,270.0,39.0,1013.7,0.8,,,0.0
7673,천안,2021-11-16 18:00,9.3,,0.2,0.0,46.0,1014.2,0.0,,,0.0
7674,천안,2021-11-16 19:00,8.3,,0.7,270.0,50.0,1014.5,,,,0.0
7675,천안,2021-11-16 20:00,5.6,,0.0,0.0,69.0,1014.9,,,,0.0
7676,천안,2021-11-16 21:00,4.4,,0.9,290.0,75.0,1015.3,,,,0.0
7677,천안,2021-11-16 22:00,3.2,,0.4,0.0,87.0,1015.7,,,,0.0
7678,천안,2021-11-16 23:00,2.3,,0.0,0.0,92.0,1015.5,,,,0.0
7679,천안,2021-11-17 00:00,2.1,,0.0,0.0,95.0,1015.4,,,,1.0
7680,천안,2021-11-17 01:00,1.7,,0.0,0.0,98.0,1015.7,,,,0.0
7681,천안,2021-11-17 02:00,1.1,,0.1,0.0,100.0,1015.7,,,,0.0
7682,천안,2021-11-17 03:00,0.6,,0.0,0.0,100.0,1015.7,,,,0.0
7683,천안,2021-11-17 04:00,0.1,,0.0,0.0,100.0,1015.6,,,,0.0
7684,천안,2021-11-17 05:00,-0.2,,0.0,0.0,100.0,1015.4,,,,9.0
7685,천안,2021-11-17 06:00,-0.7,,0.1,0.0,100.0,1015.6,,,,0.0
7686,천안,2021-11-17 07:00,-0.9,,0.0,0.0,100.0,1015.4,,,,5.0
7687,천안,2021-11-17 08:00,-0.3,,0.0,0.0,100.0,1016.0,0.3,,,0.0
7688,천안,2021-11-17 09:00,2.2,,0.0,0.0,100.0,1016.1,1.0,,,0.0
7689,천안,2021-11-17 10:00,6.2,,0.5,140.0,82.0,1015.8,1.0,,,0.0
7690,천안,2021-11-17 11:00,9.5,,0.8,140.0,65.0,1015.1,1.0,,,0.0
7691,천안,2021-11-17 12:00,11.2,,1.2,230.0,52.0,1014.1,1.0,,,0.0
7692,천안,2021-11-17 13:00,12.1,,2.4,270.0,39.0,1012.9,1.0,,,0.0
7693,천안,2021-11-17 14:00,12.5,,2.6,250.0,41.0,1012.4,1.0,,,4.0
7694,천안,2021-11-17 15:00,13.1,,3.1,250.0,37.0,1012.1,1.0,,,1.0
7695,천안,2021-11-17 16:00,13.1,,1.6,270.0,42.0,1012.4,1.0,,,2.0
7696,천안,2021-11-17 17:00,11.6,,1.5,340.0,41.0,1012.1,0.7,,,7.0
7697,천안,2021-11-17 18:00,9.8,,0.5,270.0,41.0,1012.5,0.0,,,7.0
7698,천안,2021-11-17 19:00,8.8,,0.4,0.0,49.0,1012.8,,,,7.0
7699,천안,2021-11-17 20:00,6.4,,0.0,0.0,64.0,1013.0,,,,6.0
7700,천안,2021-11-17 21:00,4.5,,0.0,0.0,74.0,1012.7,,,,6.0
7701,천안,2021-11-17 22:00,3.6,,0.0,0.0,77.0,1012.7,,,,4.0
7702,천안,2021-11-17 23:00,3.2,,0.3,0.0,83.0,1012.1,,,,8.0
7703,천안,2021-11-18 00:00,3.0,,0.1,0.0,87.0,1011.4,,,,8.0
7704,천안,2021-11-18 01:00,3.1,,0.3,0.0,88.0,1011.2,,,,6.0
7705,천안,2021-11-18 02:00,2.1,,0.0,0.0,93.0,1010.9,,,,0.0
7706,천안,2021-11-18 03:00,1.8,,0.0,0.0,96.0,1010.7,,,,7.0
7707,천안,2021-11-18 04:00,2.1,,0.3,0.0,95.0,1010.7,,,,7.0
7708,천안,2021-11-18 05:00,1.7,,0.1,0.0,97.0,1010.3,,,,7.0
7709,천안,2021-11-18 06:00,1.8,,0.0,0.0,97.0,1010.0,,,,7.0
7710,천안,2021-11-18 07:00,1.7,,0.1,0.0,99.0,1009.9,,,,7.0
7711,천안,2021-11-18 08:00,3.1,,0.5,90.0,97.0,1010.1,0.0,,,10.0
7712,천안,2021-11-18 09:00,5.7,,0.9,110.0,89.0,1010.4,0.1,,,10.0
7713,천안,2021-11-18 10:00,8.5,,1.5,90.0,73.0,1010.3,0.2,,,0.0
7714,천안,2021-11-18 11:00,11.0,,1.0,90.0,64.0,1009.9,0.8,,,3.0
7715,천안,2021-11-18 12:00,14.7,,1.2,200.0,63.0,1008.4,1.0,,,2.0
7716,천안,2021-11-18 13:00,15.2,,2.5,160.0,63.0,1007.7,0.8,,,6.0
7717,천안,2021-11-18 14:00,16.8,,2.8,230.0,57.0,1007.0,0.4,,,8.0
7718,천안,2021-11-18 15:00,16.1,,2.1,200.0,59.0,1006.9,0.9,,,5.0
7719,천안,2021-11-18 16:00,15.9,,3.0,250.0,62.0,1006.8,0.1,,,5.0
7720,천안,2021-11-18 17:00,14.7,,1.3,250.0,68.0,1006.8,0.3,,,5.0
7721,천안,2021-11-18 18:00,13.0,,0.6,250.0,72.0,1007.2,0.0,,,7.0
7722,천안,2021-11-18 19:00,11.5,,0.0,0.0,80.0,1007.6,,,,0.0
7723,천안,2021-11-18 20:00,10.4,,0.0,0.0,90.0,1008.0,,,,0.0
7724,천안,2021-11-18 21:00,8.5,,0.0,0.0,98.0,1008.1,,,,0.0
7725,천안,2021-11-18 22:00,7.7,,0.2,0.0,100.0,1008.3,,,,0.0
7726,천안,2021-11-18 23:00,6.9,,0.0,0.0,100.0,1008.3,,,,7.0
7727,천안,2021-11-19 00:00,6.6,,0.1,0.0,100.0,1008.2,,,,6.0
7728,천안,2021-11-19 01:00,6.1,,0.0,0.0,100.0,1008.3,,,,10.0
7729,천안,2021-11-19 02:00,6.1,,0.0,0.0,100.0,1008.2,,,,10.0
7730,천안,2021-11-19 03:00,5.6,,0.0,0.0,100.0,1008.1,,,,8.0
7731,천안,2021-11-19 04:00,4.4,,0.0,0.0,100.0,1008.0,,,,5.0
7732,천안,2021-11-19 05:00,4.2,,0.0,0.0,100.0,1007.8,,,,9.0
7733,천안,2021-11-19 06:00,3.6,,0.0,0.0,100.0,1008.1,,,,10.0
7734,천안,2021-11-19 07:00,3.9,,0.0,0.0,100.0,1008.4,,,,10.0
7735,천안,2021-11-19 08:00,5.0,,0.1,0.0,100.0,1008.6,0.0,,,10.0
7736,천안,2021-11-19 09:00,6.3,,0.0,0.0,100.0,1008.8,0.0,,,9.0
7737,천안,2021-11-19 10:00,8.7,,0.2,0.0,100.0,1009.1,0.0,,,9.0
7738,천안,2021-11-19 11:00,12.3,,1.0,110.0,90.0,1009.1,0.4,,,9.0
7739,천안,2021-11-19 12:00,14.3,,1.0,110.0,80.0,1008.4,0.6,,,7.0
7740,천안,2021-11-19 13:00,16.4,,1.9,230.0,67.0,1007.5,0.9,,,7.0
7741,천안,2021-11-19 14:00,16.6,,1.2,230.0,66.0,1007.1,0.4,,,7.0
7742,천안,2021-11-19 15:00,17.0,,1.5,250.0,65.0,1006.8,0.3,,,6.0
7743,천안,2021-11-19 16:00,17.0,,1.7,230.0,65.0,1007.0,0.5,,,5.0
7744,천안,2021-11-19 17:00,15.7,,0.0,0.0,71.0,1007.1,0.0,,,6.0
7745,천안,2021-11-19 18:00,14.2,,0.5,250.0,81.0,1007.4,0.0,,,6.0
7746,천안,2021-11-19 19:00,12.3,,0.0,0.0,90.0,1008.0,,,,6.0
7747,천안,2021-11-19 20:00,10.9,,0.0,0.0,97.0,1008.0,,,,7.0
7748,천안,2021-11-19 21:00,10.4,,0.4,0.0,100.0,1008.3,,,,6.0
7749,천안,2021-11-19 22:00,10.7,,0.2,0.0,100.0,1008.9,,,,6.0
7750,천안,2021-11-19 23:00,10.3,,1.1,70.0,100.0,1009.2,,,,6.0
7751,천안,2021-11-20 00:00,10.4,,0.1,0.0,100.0,1009.7,,,,6.0
7752,천안,2021-11-20 01:00,10.4,,0.7,90.0,100.0,1009.7,,,,6.0
7753,천안,2021-11-20 02:00,9.0,,0.0,0.0,100.0,1009.5,,,,6.0
7754,천안,2021-11-20 03:00,7.5,,0.2,0.0,100.0,1009.7,,,,6.0
7755,천안,2021-11-20 04:00,8.0,,0.0,0.0,100.0,1009.7,,,,8.0
7756,천안,2021-11-20 05:00,8.5,,0.0,0.0,100.0,1010.0,,,,9.0
7757,천안,2021-11-20 06:00,8.8,,0.7,320.0,100.0,1010.4,,,,9.0
7758,천안,2021-11-20 07:00,8.6,,0.0,0.0,100.0,1010.4,,,,9.0
7759,천안,2021-11-20 08:00,8.8,,0.1,0.0,100.0,1011.1,0.0,,,6.0
7760,천안,2021-11-20 09:00,8.8,,0.3,0.0,100.0,1011.4,0.0,,,10.0
7761,천안,2021-11-20 10:00,9.0,,0.3,0.0,100.0,1011.8,0.0,,,9.0
7762,천안,2021-11-20 11:00,9.5,,0.7,230.0,100.0,1011.8,0.0,,,10.0
7763,천안,2021-11-20 12:00,10.6,,0.4,0.0,100.0,1011.5,0.0,,,10.0
7764,천안,2021-11-20 13:00,14.2,,0.4,0.0,75.0,1010.5,0.8,,,8.0
7765,천안,2021-11-20 14:00,14.9,,0.7,70.0,66.0,1010.4,1.0,,,0.0
7766,천안,2021-11-20 15:00,15.9,,1.2,250.0,55.0,1010.3,1.0,,,5.0
7767,천안,2021-11-20 16:00,15.5,,0.9,320.0,59.0,1010.3,1.0,,,0.0
7768,천안,2021-11-20 17:00,13.9,,1.0,340.0,64.0,1010.7,0.3,,,0.0
7769,천안,2021-11-20 18:00,10.8,,0.5,90.0,80.0,1010.8,0.0,,,0.0
7770,천안,2021-11-20 19:00,8.9,,0.0,0.0,92.0,1011.1,,,,5.0
7771,천안,2021-11-20 20:00,7.3,,0.0,0.0,95.0,1011.7,,,,0.0
7772,천안,2021-11-20 21:00,6.0,,0.3,0.0,96.0,1011.4,,,,2.0
7773,천안,2021-11-20 22:00,5.2,,0.0,0.0,100.0,1011.5,,,,7.0
7774,천안,2021-11-20 23:00,5.0,,0.6,110.0,99.0,1010.7,,,,9.0
7775,천안,2021-11-21 00:00,4.7,,0.5,90.0,100.0,1009.5,,,,10.0
7776,천안,2021-11-21 01:00,4.6,,0.1,0.0,100.0,1009.7,,,,9.0
7777,천안,2021-11-21 02:00,4.5,,0.0,0.0,100.0,1009.7,,,,10.0
7778,천안,2021-11-21 03:00,4.6,,0.0,0.0,100.0,1010.1,,,,7.0
7779,천안,2021-11-21 04:00,4.3,,0.0,0.0,100.0,1010.7,,,,10.0
7780,천안,2021-11-21 05:00,4.2,,0.0,0.0,100.0,1011.0,,,,10.0
7781,천안,2021-11-21 06:00,4.4,,0.0,0.0,100.0,1010.3,,,,10.0
7782,천안,2021-11-21 07:00,4.7,,0.1,0.0,100.0,1009.7,,,,10.0
7783,천안,2021-11-21 08:00,5.2,,0.7,70.0,100.0,1009.5,0.0,,,10.0
7784,천안,2021-11-21 09:00,6.2,,0.1,0.0,99.0,1009.2,0.0,,,9.0
7785,천안,2021-11-21 10:00,8.1,,1.0,110.0,94.0,1009.2,0.0,,,10.0
7786,천안,2021-11-21 11:00,9.7,,0.4,0.0,86.0,1008.7,0.0,,,10.0
7787,천안,2021-11-21 12:00,11.4,,0.4,0.0,76.0,1007.1,0.0,,,10.0
7788,천안,2021-11-21 13:00,12.7,,1.5,90.0,67.0,1005.6,0.1,,,10.0
7789,천안,2021-11-21 14:00,13.4,,0.1,0.0,65.0,1005.4,0.0,,,10.0
7790,천안,2021-11-21 15:00,14.5,,0.3,0.0,62.0,1005.1,0.3,,,7.0
7791,천안,2021-11-21 16:00,14.4,,0.6,290.0,63.0,1005.2,0.3,,,10.0
7792,천안,2021-11-21 17:00,13.3,,0.2,0.0,68.0,1005.0,0.0,,,10.0
7793,천안,2021-11-21 18:00,11.4,,0.0,0.0,76.0,1003.9,0.0,,,7.0
7794,천안,2021-11-21 19:00,9.3,,0.3,0.0,89.0,1003.8,,,,8.0
7795,천안,2021-11-21 20:00,8.4,,0.0,0.0,93.0,1003.5,,,,9.0
7796,천안,2021-11-21 21:00,8.2,,0.0,0.0,95.0,1003.4,,,,9.0
7797,천안,2021-11-21 22:00,7.6,,0.6,90.0,98.0,1002.7,,,,10.0
7798,천안,2021-11-21 23:00,8.1,,0.1,0.0,97.0,1002.3,,,,10.0
7799,천안,2021-11-22 00:00,10.3,0.3,1.9,290.0,97.0,1002.1,,,,10.0
7800,천안,2021-11-22 01:00,7.6,,3.7,340.0,93.0,1003.4,,,,10.0
7801,천안,2021-11-22 02:00,6.7,,2.8,320.0,95.0,1003.5,,,,9.0
7802,천안,2021-11-22 03:00,6.6,4.1,3.2,320.0,89.0,1003.8,,,,10.0
7803,천안,2021-11-22 04:00,6.4,,1.0,320.0,87.0,1003.8,,,,10.0
7804,천안,2021-11-22 05:00,5.9,,0.7,200.0,93.0,1002.9,,,,10.0
7805,천안,2021-11-22 06:00,6.3,0.1,2.1,250.0,83.0,1002.6,,,,9.0
7806,천안,2021-11-22 07:00,5.1,,1.0,290.0,83.0,1003.7,,,,10.0
7807,천안,2021-11-22 08:00,4.6,,0.5,250.0,78.0,1004.2,0.0,,,9.0
7808,천안,2021-11-22 09:00,4.4,0.0,2.2,290.0,78.0,1004.8,0.0,,,9.0
7809,천안,2021-11-22 10:00,3.8,,1.7,340.0,85.0,1005.0,0.3,,,10.0
7810,천안,2021-11-22 11:00,3.2,,2.5,290.0,94.0,1005.4,0.0,,,10.0
7811,천안,2021-11-22 12:00,4.6,1.0,1.4,270.0,98.0,1004.6,0.2,,,8.0
7812,천안,2021-11-22 13:00,5.8,,4.1,320.0,73.0,1004.6,0.5,,,7.0
7813,천안,2021-11-22 14:00,4.6,,4.5,340.0,73.0,1005.0,0.4,,,7.0
7814,천안,2021-11-22 15:00,4.3,1.4,2.1,290.0,83.0,1005.6,0.4,,,7.0
7815,천안,2021-11-22 16:00,2.7,,2.4,270.0,94.0,1006.2,0.1,,,9.0
7816,천안,2021-11-22 17:00,2.8,,1.1,320.0,75.0,1006.8,0.0,,,2.0
7817,천안,2021-11-22 18:00,2.9,0.5,2.0,340.0,65.0,1007.4,0.0,,,0.0
7818,천안,2021-11-22 19:00,2.4,,1.1,290.0,67.0,1007.9,,,,5.0
7819,천안,2021-11-22 20:00,2.4,,0.8,250.0,73.0,1008.1,,,,10.0
7820,천안,2021-11-22 21:00,1.0,0.0,1.4,270.0,95.0,1008.4,,,,5.0
7821,천안,2021-11-22 22:00,0.4,,0.6,250.0,100.0,1008.5,,,1.4,4.0
7822,천안,2021-11-22 23:00,0.4,,0.5,270.0,100.0,1008.3,,,2.4,7.0
7823,천안,2021-11-23 00:00,0.3,1.6,0.6,250.0,100.0,1008.3,,,3.3,9.0
7824,천안,2021-11-23 01:00,0.1,,0.2,0.0,100.0,1008.2,,,3.6,9.0
7825,천안,2021-11-23 02:00,0.1,,0.7,270.0,100.0,1008.3,,,3.4,8.0
7826,천안,2021-11-23 03:00,-0.5,0.3,0.4,0.0,88.0,1008.7,,,3.0,1.0
7827,천안,2021-11-23 04:00,-0.9,,0.3,0.0,84.0,1008.8,,,2.7,0.0
7828,천안,2021-11-23 05:00,-2.3,,0.0,0.0,93.0,1008.8,,,2.5,2.0
7829,천안,2021-11-23 06:00,-2.0,,0.7,20.0,76.0,1008.6,,,2.2,0.0
7830,천안,2021-11-23 07:00,-3.1,,0.4,0.0,95.0,1008.9,,,2.0,0.0
7831,천안,2021-11-23 08:00,-2.9,,0.3,0.0,93.0,1008.9,0.4,,1.6,0.0
7832,천안,2021-11-23 09:00,-1.6,,0.0,0.0,85.0,1009.0,0.7,,1.4,5.0
7833,천안,2021-11-23 10:00,-0.6,,0.6,230.0,66.0,1009.2,0.4,,1.2,6.0
7834,천안,2021-11-23 11:00,0.3,,1.6,270.0,66.0,1009.0,0.5,,0.5,8.0
7835,천안,2021-11-23 12:00,1.0,,1.0,320.0,66.0,1008.5,0.2,,0.3,8.0
7836,천안,2021-11-23 13:00,1.3,,1.9,270.0,73.0,1007.8,0.1,,,9.0
7837,천안,2021-11-23 14:00,1.4,,3.1,250.0,79.0,1007.3,0.1,,,9.0
7838,천안,2021-11-23 15:00,1.3,,2.1,270.0,86.0,1007.3,0.1,,,9.0
7839,천안,2021-11-23 16:00,1.0,,1.3,290.0,90.0,1007.6,0.0,,,10.0
7840,천안,2021-11-23 17:00,0.6,,0.2,0.0,96.0,1007.5,0.0,,,9.0
7841,천안,2021-11-23 18:00,0.5,0.0,0.0,0.0,100.0,1007.7,0.0,,,8.0
7842,천안,2021-11-23 19:00,0.8,,0.2,0.0,100.0,1007.7,,,,6.0
7843,천안,2021-11-23 20:00,0.6,,0.2,0.0,100.0,1007.7,,,0.2,6.0
7844,천안,2021-11-23 21:00,1.0,1.0,0.4,0.0,100.0,1007.7,,,0.2,8.0
7845,천안,2021-11-23 22:00,1.4,,0.4,0.0,100.0,1007.9,,,0.1,6.0
7846,천안,2021-11-23 23:00,1.6,,0.0,0.0,100.0,1008.1,,,,10.0
7847,천안,2021-11-24 00:00,1.5,0.4,0.2,0.0,100.0,1008.4,,,,7.0
7848,천안,2021-11-24 01:00,1.9,,1.3,320.0,86.0,1009.0,,,,0.0
7849,천안,2021-11-24 02:00,0.7,,0.3,0.0,80.0,1009.0,,,,0.0
7850,천안,2021-11-24 03:00,-0.1,,0.5,290.0,90.0,1009.0,,,,1.0
7851,천안,2021-11-24 04:00,-0.1,,1.0,250.0,92.0,1008.7,,,,9.0
7852,천안,2021-11-24 05:00,-0.1,,0.1,0.0,92.0,1008.8,,,,9.0
7853,천안,2021-11-24 06:00,-0.2,,0.6,70.0,94.0,1008.7,,,,9.0
7854,천안,2021-11-24 07:00,-0.5,,0.0,0.0,99.0,1008.6,,,,9.0
7855,천안,2021-11-24 08:00,-0.2,,0.2,0.0,97.0,1009.0,0.0,,,8.0
7856,천안,2021-11-24 09:00,1.1,,0.8,110.0,89.0,1009.0,0.8,,,3.0
7857,천안,2021-11-24 10:00,2.5,,0.6,90.0,74.0,1009.0,0.7,,,8.0
7858,천안,2021-11-24 11:00,4.5,,0.4,0.0,77.0,1008.6,0.3,,,9.0
7859,천안,2021-11-24 12:00,6.8,,1.0,90.0,70.0,1007.7,0.3,,,9.0
7860,천안,2021-11-24 13:00,8.7,,0.5,90.0,63.0,1006.8,0.5,,,8.0
7861,천안,2021-11-24 14:00,10.5,,4.4,270.0,51.0,1005.9,0.2,,,9.0
7862,천안,2021-11-24 15:00,10.6,,3.6,270.0,51.0,1006.0,0.1,,,10.0
7863,천안,2021-11-24 16:00,10.6,,3.5,250.0,49.0,1005.9,0.6,,,6.0
7864,천안,2021-11-24 17:00,9.7,,2.9,250.0,51.0,1006.0,0.7,,,2.0
7865,천안,2021-11-24 18:00,7.8,,0.9,250.0,58.0,1006.1,0.0,,,0.0
7866,천안,2021-11-24 19:00,6.6,,0.6,200.0,61.0,1006.4,,,,0.0
7867,천안,2021-11-24 20:00,3.5,,0.0,0.0,83.0,1006.7,,,,0.0
7868,천안,2021-11-24 21:00,2.2,,0.0,0.0,87.0,1006.8,,,,0.0
7869,천안,2021-11-24 22:00,1.1,,0.0,0.0,95.0,1006.7,,,,0.0
7870,천안,2021-11-24 23:00,0.5,,0.0,0.0,97.0,1006.5,,,,0.0
7871,천안,2021-11-25 00:00,0.1,,0.0,0.0,99.0,1006.3,,,,0.0
7872,천안,2021-11-25 01:00,0.5,,0.6,270.0,100.0,1006.2,,,,6.0
7873,천안,2021-11-25 02:00,1.4,,0.4,0.0,100.0,1006.0,,,,4.0
7874,천안,2021-11-25 03:00,1.0,0.3,0.3,0.0,100.0,1005.7,,,,0.0
7875,천안,2021-11-25 04:00,0.6,,0.0,0.0,100.0,1005.1,,,,8.0
7876,천안,2021-11-25 05:00,1.0,,0.0,0.0,100.0,1005.3,,,,3.0
7877,천안,2021-11-25 06:00,1.5,,0.5,180.0,100.0,1005.8,,,,0.0
7878,천안,2021-11-25 07:00,1.9,,0.1,0.0,100.0,1006.0,,,,0.0
7879,천안,2021-11-25 08:00,2.3,,0.1,0.0,100.0,1006.6,0.0,,,3.0
7880,천안,2021-11-25 09:00,3.8,,0.1,0.0,100.0,1007.2,0.7,,,1.0
7881,천안,2021-11-25 10:00,6.5,,0.6,140.0,90.0,1007.8,1.0,,,0.0
7882,천안,2021-11-25 11:00,10.7,,1.9,320.0,57.0,1008.1,1.0,,,0.0
7883,천안,2021-11-25 12:00,11.3,,3.8,270.0,53.0,1007.7,1.0,,,1.0
7884,천안,2021-11-25 13:00,12.3,,2.4,290.0,50.0,1007.5,0.9,,,0.0
7885,천안,2021-11-25 14:00,12.4,,3.4,290.0,39.0,1007.5,1.0,,,5.0
7886,천안,2021-11-25 15:00,11.6,,3.9,290.0,45.0,1007.8,1.0,,,3.0
7887,천안,2021-11-25 16:00,10.7,,2.1,320.0,45.0,1008.4,1.0,,,0.0
7888,천안,2021-11-25 17:00,9.0,,1.5,290.0,53.0,1009.1,0.8,,,0.0
7889,천안,2021-11-25 18:00,7.9,,1.6,290.0,61.0,1009.8,0.0,,,0.0
7890,천안,2021-11-25 19:00,6.8,,0.7,320.0,59.0,1010.1,,,,0.0
7891,천안,2021-11-25 20:00,5.6,,1.0,270.0,62.0,1010.8,,,,0.0
7892,천안,2021-11-25 21:00,3.4,,0.2,0.0,73.0,1011.3,,,,0.0
7893,천안,2021-11-25 22:00,1.6,,0.0,0.0,87.0,1011.9,,,,0.0
7894,천안,2021-11-25 23:00,0.7,,0.1,0.0,93.0,1011.9,,,,0.0
7895,천안,2021-11-26 00:00,0.0,,0.0,0.0,94.0,1012.3,,,,0.0
7896,천안,2021-11-26 01:00,-0.9,,0.1,0.0,98.0,1012.8,,,,0.0
7897,천안,2021-11-26 02:00,-1.0,,0.0,0.0,98.0,1013.1,,,,0.0
7898,천안,2021-11-26 03:00,-1.7,,0.0,0.0,99.0,1013.6,,,,0.0
7899,천안,2021-11-26 04:00,-2.0,,0.0,0.0,99.0,1014.1,,,,0.0
7900,천안,2021-11-26 05:00,-2.4,,0.0,0.0,98.0,1014.5,,,,0.0
7901,천안,2021-11-26 06:00,-2.4,,0.0,0.0,97.0,1014.9,,,,0.0
7902,천안,2021-11-26 07:00,-3.0,,0.0,0.0,98.0,1015.4,,,,0.0
7903,천안,2021-11-26 08:00,-2.4,,0.0,0.0,97.0,1016.0,0.4,,,0.0
7904,천안,2021-11-26 09:00,0.0,,0.0,0.0,85.0,1016.5,1.0,,,0.0
7905,천안,2021-11-26 10:00,3.2,,0.8,140.0,71.0,1016.6,1.0,,,0.0
7906,천안,2021-11-26 11:00,6.7,,1.7,230.0,46.0,1016.5,1.0,,,0.0
7907,천안,2021-11-26 12:00,8.2,,1.8,270.0,31.0,1015.8,1.0,,,0.0
7908,천안,2021-11-26 13:00,9.1,,1.9,290.0,33.0,1015.2,1.0,,,0.0
7909,천안,2021-11-26 14:00,9.7,,2.3,320.0,35.0,1015.3,1.0,,,3.0
7910,천안,2021-11-26 15:00,9.1,,2.6,320.0,41.0,1015.5,0.9,,,6.0
7911,천안,2021-11-26 16:00,9.0,,1.8,290.0,44.0,1016.1,0.9,,,8.0
7912,천안,2021-11-26 17:00,7.4,,0.8,320.0,53.0,1016.5,0.4,,,6.0
7913,천안,2021-11-26 18:00,6.9,,0.6,270.0,56.0,1017.3,0.0,,,7.0
7914,천안,2021-11-26 19:00,5.9,,0.3,0.0,58.0,1017.8,,,,0.0
7915,천안,2021-11-26 20:00,4.3,,0.7,270.0,64.0,1018.5,,,,3.0
7916,천안,2021-11-26 21:00,4.1,,0.4,0.0,64.0,1018.9,,,,0.0
7917,천안,2021-11-26 22:00,1.7,,0.0,0.0,78.0,1019.3,,,,0.0
7918,천안,2021-11-26 23:00,0.6,,0.0,0.0,86.0,1019.7,,,,0.0
7919,천안,2021-11-27 00:00,-0.2,,0.0,0.0,89.0,1019.9,,,,0.0
7920,천안,2021-11-27 01:00,-0.8,,0.1,0.0,95.0,1020.1,,,,0.0
7921,천안,2021-11-27 02:00,-1.4,,0.2,0.0,97.0,1020.4,,,,0.0
7922,천안,2021-11-27 03:00,-1.5,,0.0,0.0,98.0,1021.0,,,,0.0
7923,천안,2021-11-27 04:00,-1.8,,0.0,0.0,98.0,1021.6,,,,0.0
7924,천안,2021-11-27 05:00,-2.5,,0.3,0.0,98.0,1022.2,,,,0.0
7925,천안,2021-11-27 06:00,-2.9,,0.0,0.0,98.0,1022.6,,,,0.0
7926,천안,2021-11-27 07:00,-3.3,,0.1,0.0,97.0,1023.1,,,,0.0
7927,천안,2021-11-27 08:00,-3.2,,0.0,0.0,97.0,1023.5,0.3,,,0.0
7928,천안,2021-11-27 09:00,-0.6,,0.2,0.0,88.0,1024.0,1.0,,,0.0
7929,천안,2021-11-27 10:00,2.4,,0.5,160.0,72.0,1024.5,1.0,,,0.0
7930,천안,2021-11-27 11:00,4.8,,1.3,160.0,49.0,1024.4,1.0,,,0.0
7931,천안,2021-11-27 12:00,6.2,,1.8,230.0,44.0,1023.6,1.0,,,0.0
7932,천안,2021-11-27 13:00,7.3,,1.5,200.0,41.0,1023.2,1.0,,,0.0
7933,천안,2021-11-27 14:00,8.5,,0.9,200.0,35.0,1022.8,1.0,,,0.0
7934,천안,2021-11-27 15:00,9.3,,1.4,270.0,34.0,1022.8,1.0,,,0.0
7935,천안,2021-11-27 16:00,9.4,,1.0,320.0,32.0,1023.1,1.0,,,0.0
7936,천안,2021-11-27 17:00,8.1,,0.8,270.0,36.0,1023.3,0.9,,,0.0
7937,천안,2021-11-27 18:00,5.2,,0.0,0.0,53.0,1024.0,0.0,,,0.0
7938,천안,2021-11-27 19:00,2.0,,0.1,0.0,70.0,1024.4,,,,0.0
7939,천안,2021-11-27 20:00,1.4,,0.0,0.0,72.0,1024.8,,,,0.0
7940,천안,2021-11-27 21:00,-0.1,,0.0,0.0,78.0,1025.4,,,,0.0
