,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
3284,서산,2021-05-17 20:00,16.1,,1.6,270.0,79.0,1006.8,0.0,0.01,,9.0
3285,서산,2021-05-17 21:00,15.8,,0.6,270.0,82.0,1007.1,,,,7.0
3286,서산,2021-05-17 22:00,13.9,,0.0,0.0,94.0,1007.4,,,,5.0
3287,서산,2021-05-17 23:00,13.1,,0.6,70.0,98.0,1007.6,,,,5.0
3288,서산,2021-05-18 00:00,13.1,,0.9,180.0,98.0,1007.7,,,,10.0
3289,서산,2021-05-18 01:00,12.8,,1.5,180.0,98.0,1007.8,,,,5.0
3290,서산,2021-05-18 02:00,12.8,,0.0,0.0,98.0,1007.4,,,,8.0
3291,서산,2021-05-18 03:00,13.1,,0.2,0.0,98.0,1007.8,,,,9.0
3292,서산,2021-05-18 04:00,13.2,,0.1,0.0,98.0,1007.8,,,,9.0
3293,서산,2021-05-18 05:00,12.8,,0.0,0.0,98.0,1007.8,,,,10.0
3294,서산,2021-05-18 06:00,12.9,,0.4,0.0,98.0,1008.1,0.0,0.01,,10.0
3295,서산,2021-05-18 07:00,13.4,,0.5,200.0,98.0,1008.7,0.0,0.2,,9.0
3296,서산,2021-05-18 08:00,14.2,,0.9,200.0,98.0,1009.4,0.0,0.52,,10.0
3297,서산,2021-05-18 09:00,15.4,,2.5,180.0,91.0,1009.6,0.0,0.92,,9.0
3298,서산,2021-05-18 10:00,17.5,,0.7,340.0,79.0,1009.0,0.8,1.79,,8.0
3299,서산,2021-05-18 11:00,19.1,,0.8,340.0,69.0,1008.5,0.9,2.44,,7.0
3300,서산,2021-05-18 12:00,20.9,,1.2,230.0,63.0,1007.8,0.9,2.64,,1.0
3301,서산,2021-05-18 13:00,23.0,,1.0,320.0,60.0,1007.6,1.0,3.43,,2.0
3302,서산,2021-05-18 14:00,22.7,,2.3,250.0,61.0,1007.6,1.0,3.22,,6.0
3303,서산,2021-05-18 15:00,23.4,,4.2,250.0,61.0,1007.7,1.0,2.95,,0.0
3304,서산,2021-05-18 16:00,21.7,,3.4,250.0,60.0,1006.9,0.9,2.45,,1.0
3305,서산,2021-05-18 17:00,21.5,,3.8,230.0,61.0,1007.3,1.0,1.98,,0.0
3306,서산,2021-05-18 18:00,20.8,,2.8,200.0,65.0,1007.2,1.0,1.26,,0.0
3307,서산,2021-05-18 19:00,18.3,,3.5,230.0,74.0,1007.5,1.0,0.5,,0.0
3308,서산,2021-05-18 20:00,16.3,,1.4,180.0,82.0,1007.9,0.4,0.05,,1.0
3309,서산,2021-05-18 21:00,15.0,,1.3,160.0,88.0,1008.1,,,,1.0
3310,서산,2021-05-18 22:00,14.2,,0.8,180.0,92.0,1008.4,,,,6.0
3311,서산,2021-05-18 23:00,13.7,,1.2,180.0,95.0,1008.6,,,,4.0
3312,서산,2021-05-19 00:00,13.0,,0.0,0.0,98.0,1009.1,,,,4.0
3313,서산,2021-05-19 01:00,12.4,,0.1,0.0,98.0,1008.9,,,,6.0
3314,서산,2021-05-19 02:00,12.5,,0.5,70.0,98.0,1009.1,,,,5.0
3315,서산,2021-05-19 03:00,11.6,,0.1,0.0,98.0,1009.2,,,,6.0
3316,서산,2021-05-19 04:00,11.3,,0.0,0.0,98.0,1009.2,,,,4.0
3317,서산,2021-05-19 05:00,10.7,,0.0,0.0,98.0,1009.2,,,,0.0
3318,서산,2021-05-19 06:00,10.4,,0.0,0.0,98.0,1009.4,0.1,0.03,,0.0
3319,서산,2021-05-19 07:00,12.7,,0.0,0.0,98.0,1009.5,1.0,0.44,,0.0
3320,서산,2021-05-19 08:00,15.8,,0.6,340.0,76.0,1009.9,1.0,1.14,,0.0
3321,서산,2021-05-19 09:00,18.2,,1.7,270.0,68.0,1010.2,1.0,1.93,,0.0
3322,서산,2021-05-19 10:00,21.5,,1.4,230.0,50.0,1009.8,1.0,2.57,,0.0
3323,서산,2021-05-19 11:00,23.1,,2.1,230.0,48.0,1010.2,1.0,3.11,,0.0
3324,서산,2021-05-19 12:00,24.7,,1.2,340.0,50.0,1009.7,1.0,3.4,,2.0
3325,서산,2021-05-19 13:00,25.0,,2.6,250.0,46.0,1009.6,1.0,3.55,,2.0
3326,서산,2021-05-19 14:00,25.2,,1.8,250.0,46.0,1009.2,1.0,3.43,,
3327,서산,2021-05-19 15:00,26.2,,2.3,360.0,23.0,1008.9,1.0,3.14,,1.0
3328,서산,2021-05-19 16:00,26.5,,2.7,320.0,25.0,1008.3,1.0,2.62,,5.0
3329,서산,2021-05-19 17:00,25.2,,2.8,340.0,28.0,1007.8,1.0,2.0,,1.0
3330,서산,2021-05-19 18:00,23.8,,1.9,360.0,30.0,1007.6,1.0,1.21,,7.0
3331,서산,2021-05-19 19:00,21.5,,0.9,360.0,44.0,1008.1,0.0,0.28,,8.0
3332,서산,2021-05-19 20:00,19.4,,1.1,50.0,60.0,1008.4,0.0,0.01,,10.0
3333,서산,2021-05-19 21:00,18.6,,1.2,20.0,59.0,1008.4,,,,10.0
3334,서산,2021-05-19 22:00,17.6,,2.2,50.0,64.0,1008.7,,,,10.0
3335,서산,2021-05-19 23:00,17.5,,1.4,70.0,64.0,1008.6,,,,10.0
3336,서산,2021-05-20 00:00,17.1,,1.0,70.0,65.0,1008.9,,,,10.0
3337,서산,2021-05-20 01:00,17.5,,0.9,360.0,60.0,1008.0,,,,10.0
3338,서산,2021-05-20 02:00,17.4,,0.6,20.0,61.0,1007.5,,,,10.0
3339,서산,2021-05-20 03:00,17.6,,1.6,20.0,57.0,1006.6,,,,10.0
3340,서산,2021-05-20 04:00,17.2,,2.1,20.0,61.0,1005.9,,,,10.0
3341,서산,2021-05-20 05:00,16.8,,1.7,20.0,66.0,1006.0,,,,10.0
3342,서산,2021-05-20 06:00,17.1,,2.1,20.0,69.0,1005.2,0.0,0.0,,10.0
3343,서산,2021-05-20 07:00,17.4,,1.1,50.0,68.0,1004.2,0.0,0.06,,10.0
3344,서산,2021-05-20 08:00,18.5,,3.1,20.0,58.0,1004.0,0.0,0.13,,10.0
3345,서산,2021-05-20 09:00,19.5,,4.6,70.0,56.0,1003.0,0.0,0.35,,10.0
3346,서산,2021-05-20 10:00,19.7,0.0,2.7,50.0,64.0,1002.9,0.0,0.66,,10.0
3347,서산,2021-05-20 11:00,20.3,0.0,1.7,270.0,63.0,1003.3,0.0,0.64,,10.0
3348,서산,2021-05-20 12:00,21.6,0.0,1.0,110.0,45.0,1003.1,0.0,0.65,,10.0
3349,서산,2021-05-20 13:00,20.4,,6.8,70.0,49.0,1001.9,0.0,0.8,,9.0
3350,서산,2021-05-20 14:00,15.8,0.0,4.4,70.0,85.0,1001.8,0.0,0.5,,10.0
3351,서산,2021-05-20 15:00,15.5,0.7,3.6,50.0,94.0,1000.2,0.0,0.5,,10.0
3352,서산,2021-05-20 16:00,15.2,0.9,3.8,50.0,95.0,999.3,0.0,0.36,,9.0
3353,서산,2021-05-20 17:00,15.3,0.4,3.1,50.0,96.0,998.9,0.0,0.26,,10.0
3354,서산,2021-05-20 18:00,15.1,0.6,3.0,50.0,97.0,997.9,0.0,0.12,,10.0
3355,서산,2021-05-20 19:00,15.3,1.3,1.7,50.0,98.0,998.0,0.0,0.06,,9.0
3356,서산,2021-05-20 20:00,15.4,0.6,1.6,50.0,98.0,998.1,0.0,0.02,,3.0
3357,서산,2021-05-20 21:00,15.3,1.3,1.3,340.0,98.0,998.4,,,,0.0
3358,서산,2021-05-20 22:00,14.9,2.9,2.0,340.0,98.0,998.6,,,,0.0
3359,서산,2021-05-20 23:00,14.6,1.3,2.4,360.0,98.0,998.4,,,,7.0
3360,서산,2021-05-21 00:00,14.6,0.2,2.7,340.0,98.0,998.4,,,,9.0
3361,서산,2021-05-21 01:00,14.4,0.3,2.5,340.0,98.0,998.2,,,,7.0
3362,서산,2021-05-21 02:00,14.2,0.2,3.0,320.0,98.0,998.4,,,,3.0
3363,서산,2021-05-21 03:00,14.2,0.1,2.4,290.0,98.0,998.7,,,,7.0
3364,서산,2021-05-21 04:00,13.9,,3.5,290.0,98.0,999.3,,,,9.0
3365,서산,2021-05-21 05:00,14.0,,3.0,270.0,97.0,1000.2,,,,9.0
3366,서산,2021-05-21 06:00,13.9,,3.5,290.0,95.0,1001.1,0.0,0.0,,10.0
3367,서산,2021-05-21 07:00,13.9,,2.8,290.0,96.0,1001.7,0.0,0.03,,9.0
3368,서산,2021-05-21 08:00,13.7,0.4,4.0,320.0,98.0,1002.5,0.0,0.13,,10.0
3369,서산,2021-05-21 09:00,13.7,0.2,3.6,320.0,98.0,1003.1,0.0,0.21,,10.0
3370,서산,2021-05-21 10:00,13.7,0.1,3.8,320.0,96.0,1003.7,0.0,0.23,,10.0
3371,서산,2021-05-21 11:00,14.1,0.1,3.8,320.0,95.0,1004.0,0.0,0.39,,10.0
3372,서산,2021-05-21 12:00,14.1,0.0,3.9,320.0,96.0,1004.0,0.0,0.47,,10.0
3373,서산,2021-05-21 13:00,13.9,0.5,3.7,320.0,97.0,1004.3,0.0,0.55,,10.0
3374,서산,2021-05-21 14:00,14.3,0.1,3.6,320.0,97.0,1004.8,0.0,0.72,,10.0
3375,서산,2021-05-21 15:00,15.3,,2.2,290.0,90.0,1005.0,0.0,0.75,,10.0
3376,서산,2021-05-21 16:00,15.8,,3.4,320.0,86.0,1004.8,0.0,0.86,,10.0
3377,서산,2021-05-21 17:00,15.7,,2.1,320.0,85.0,1005.4,0.0,0.6,,10.0
3378,서산,2021-05-21 18:00,15.8,,1.4,290.0,84.0,1005.5,0.0,0.23,,10.0
3379,서산,2021-05-21 19:00,15.9,,1.7,230.0,82.0,1005.7,0.0,0.14,,9.0
3380,서산,2021-05-21 20:00,15.1,,1.4,250.0,88.0,1006.1,0.5,0.06,,9.0
3381,서산,2021-05-21 21:00,13.9,,0.7,270.0,95.0,1007.1,,,,3.0
3382,서산,2021-05-21 22:00,12.8,,0.0,0.0,94.0,1007.6,,,,4.0
3383,서산,2021-05-21 23:00,12.4,,1.0,180.0,98.0,1008.0,,,,4.0
3384,서산,2021-05-22 00:00,12.2,,0.5,200.0,98.0,1007.8,,,,6.0
3385,서산,2021-05-22 01:00,11.2,,0.0,0.0,98.0,1008.3,,,,6.0
3386,서산,2021-05-22 02:00,11.2,,0.5,90.0,98.0,1008.5,,,,5.0
3387,서산,2021-05-22 03:00,11.0,,0.1,0.0,98.0,1008.4,,,,6.0
3388,서산,2021-05-22 04:00,12.0,,1.2,200.0,98.0,1008.3,,,,7.0
3389,서산,2021-05-22 05:00,11.8,,0.4,0.0,98.0,1008.6,,,,3.0
3390,서산,2021-05-22 06:00,11.8,,0.7,180.0,98.0,1009.0,0.0,0.03,,1.0
3391,서산,2021-05-22 07:00,12.5,,0.4,0.0,98.0,1009.2,0.0,0.26,,0.0
3392,서산,2021-05-22 08:00,13.4,,1.2,270.0,98.0,1009.6,0.2,0.75,,2.0
3393,서산,2021-05-22 09:00,16.2,,0.7,290.0,94.0,1009.7,0.9,1.69,,1.0
3394,서산,2021-05-22 10:00,18.6,,0.6,320.0,70.0,1009.7,1.0,2.4,,1.0
3395,서산,2021-05-22 11:00,19.9,,1.3,270.0,64.0,1009.4,1.0,2.91,,0.0
3396,서산,2021-05-22 12:00,21.8,,2.5,200.0,61.0,1008.9,1.0,3.26,,0.0
3397,서산,2021-05-22 13:00,22.3,,3.2,230.0,61.0,1008.3,1.0,3.39,,0.0
3398,서산,2021-05-22 14:00,23.2,,2.3,200.0,58.0,1007.8,1.0,3.32,,0.0
3399,서산,2021-05-22 15:00,24.6,,2.4,290.0,46.0,1007.5,1.0,3.04,,0.0
3400,서산,2021-05-22 16:00,23.7,,3.5,230.0,53.0,1007.1,1.0,2.56,,0.0
3401,서산,2021-05-22 17:00,22.5,,3.6,250.0,53.0,1007.5,1.0,1.92,,0.0
3402,서산,2021-05-22 18:00,21.5,,3.1,250.0,54.0,1007.6,1.0,1.17,,0.0
3403,서산,2021-05-22 19:00,19.1,,2.0,230.0,64.0,1007.9,1.0,0.47,,0.0
3404,서산,2021-05-22 20:00,16.9,,1.5,230.0,73.0,1008.2,0.2,0.05,,0.0
3405,서산,2021-05-22 21:00,15.8,,1.2,180.0,78.0,1008.6,,,,0.0
3406,서산,2021-05-22 22:00,15.0,,0.9,180.0,83.0,1009.6,,,,0.0
3407,서산,2021-05-22 23:00,14.5,,1.4,180.0,86.0,1009.6,,,,0.0
3408,서산,2021-05-23 00:00,13.5,,0.4,0.0,92.0,1009.5,,,,0.0
3409,서산,2021-05-23 01:00,13.1,,0.0,0.0,94.0,1009.2,,,,0.0
3410,서산,2021-05-23 02:00,12.7,,0.4,0.0,95.0,1009.1,,,,0.0
3411,서산,2021-05-23 03:00,12.0,,0.7,90.0,97.0,1009.2,,,,0.0
3412,서산,2021-05-23 04:00,12.0,,1.2,90.0,98.0,1009.4,,,,0.0
3413,서산,2021-05-23 05:00,11.7,,0.0,0.0,98.0,1009.4,,,,0.0
3414,서산,2021-05-23 06:00,12.2,,0.2,0.0,98.0,1010.0,0.1,0.04,,0.0
3415,서산,2021-05-23 07:00,14.7,,0.6,50.0,94.0,1009.8,1.0,0.43,,5.0
3416,서산,2021-05-23 08:00,17.3,,0.1,0.0,80.0,1009.9,1.0,0.98,,5.0
3417,서산,2021-05-23 09:00,19.4,,0.9,90.0,66.0,1009.3,0.7,1.23,,10.0
3418,서산,2021-05-23 10:00,21.0,,1.3,70.0,57.0,1008.9,0.7,1.78,,8.0
3419,서산,2021-05-23 11:00,22.6,,1.4,270.0,59.0,1008.7,0.7,2.19,,8.0
3420,서산,2021-05-23 12:00,22.9,,0.8,200.0,56.0,1008.4,0.5,2.13,,9.0
3421,서산,2021-05-23 13:00,24.7,,0.9,270.0,52.0,1008.0,0.7,2.47,,9.0
3422,서산,2021-05-23 14:00,24.2,,1.4,250.0,51.0,1007.3,0.0,1.58,,10.0
3423,서산,2021-05-23 15:00,24.2,,2.1,270.0,50.0,1007.1,0.2,1.5,,9.0
3424,서산,2021-05-23 16:00,22.3,,2.4,340.0,64.0,1007.4,0.0,0.84,,10.0
3425,서산,2021-05-23 17:00,21.0,,1.1,360.0,66.0,1007.2,0.0,0.45,,10.0
3426,서산,2021-05-23 18:00,19.9,,0.6,360.0,71.0,1006.4,0.0,0.23,,10.0
3427,서산,2021-05-23 19:00,19.5,,1.2,320.0,74.0,1007.0,0.0,0.19,,9.0
3428,서산,2021-05-23 20:00,17.6,,1.2,360.0,70.0,1007.6,0.0,0.02,,9.0
3429,서산,2021-05-23 21:00,17.1,,0.5,20.0,70.0,1008.4,,,,10.0
3430,서산,2021-05-23 22:00,16.6,,0.3,0.0,69.0,1008.3,,,,10.0
3431,서산,2021-05-23 23:00,16.5,,1.5,110.0,71.0,1007.9,,,,10.0
3432,서산,2021-05-24 00:00,15.8,,0.6,290.0,81.0,1007.4,,,,10.0
3433,서산,2021-05-24 01:00,15.6,,0.4,0.0,80.0,1006.7,,,,10.0
3434,서산,2021-05-24 02:00,14.2,,0.1,0.0,89.0,1006.3,,,,8.0
3435,서산,2021-05-24 03:00,14.7,,0.0,0.0,90.0,1006.3,,,,10.0
3436,서산,2021-05-24 04:00,15.2,,0.2,0.0,85.0,1005.5,,,,9.0
3437,서산,2021-05-24 05:00,15.0,,1.3,160.0,89.0,1005.5,,,,9.0
3438,서산,2021-05-24 06:00,15.0,,0.3,0.0,92.0,1005.7,0.0,0.01,,10.0
3439,서산,2021-05-24 07:00,15.4,,1.4,320.0,92.0,1005.7,0.0,0.11,,10.0
3440,서산,2021-05-24 08:00,15.9,,0.8,290.0,89.0,1005.8,0.0,0.32,,10.0
3441,서산,2021-05-24 09:00,16.3,,2.1,320.0,87.0,1006.4,0.0,0.42,,10.0
3442,서산,2021-05-24 10:00,17.3,,1.4,360.0,84.0,1006.5,0.0,0.89,,9.0
3443,서산,2021-05-24 11:00,19.8,,1.3,20.0,72.0,1006.8,0.6,2.16,,6.0
3444,서산,2021-05-24 12:00,21.9,,2.4,320.0,54.0,1006.0,1.0,3.49,,2.0
3445,서산,2021-05-24 13:00,22.3,,3.8,290.0,48.0,1005.5,1.0,3.6,,
3446,서산,2021-05-24 14:00,23.2,,3.8,320.0,29.0,1005.3,1.0,3.46,,
3447,서산,2021-05-24 15:00,23.9,,2.2,340.0,26.0,1004.8,1.0,3.08,,0.0
3448,서산,2021-05-24 16:00,24.1,,3.9,290.0,23.0,1004.9,1.0,2.55,,0.0
3449,서산,2021-05-24 17:00,22.4,,4.0,320.0,31.0,1004.8,1.0,1.79,,0.0
3450,서산,2021-05-24 18:00,20.2,,2.5,290.0,55.0,1005.0,1.0,1.05,,0.0
3451,서산,2021-05-24 19:00,17.6,,2.1,250.0,68.0,1005.4,0.1,0.39,,1.0
3452,서산,2021-05-24 20:00,16.2,,1.3,230.0,77.0,1005.8,0.0,0.04,,2.0
3453,서산,2021-05-24 21:00,15.4,,2.1,230.0,84.0,1006.7,,,,0.0
3454,서산,2021-05-24 22:00,14.6,,1.2,180.0,89.0,1007.2,,,,1.0
3455,서산,2021-05-24 23:00,13.9,,1.3,200.0,91.0,1006.7,,,,0.0
3456,서산,2021-05-25 00:00,13.7,,0.8,180.0,93.0,1006.5,,,,0.0
3457,서산,2021-05-25 01:00,14.0,,2.0,180.0,92.0,1006.0,,,,0.0
3458,서산,2021-05-25 02:00,13.7,,3.3,180.0,90.0,1004.7,,,,0.0
3459,서산,2021-05-25 03:00,13.6,,3.0,160.0,91.0,1004.2,,,,2.0
3460,서산,2021-05-25 04:00,14.0,,1.6,200.0,93.0,1005.3,,,,10.0
3461,서산,2021-05-25 05:00,14.6,0.2,2.6,250.0,92.0,1005.0,,,,10.0
3462,서산,2021-05-25 06:00,12.7,3.0,3.6,180.0,76.0,1003.1,0.0,0.0,,10.0
3463,서산,2021-05-25 07:00,12.6,0.9,2.3,250.0,85.0,1003.0,0.0,0.0,,10.0
3464,서산,2021-05-25 08:00,13.0,0.1,2.2,230.0,92.0,1003.2,0.0,0.06,,9.0
3465,서산,2021-05-25 09:00,14.1,,3.4,250.0,81.0,1004.0,0.0,0.31,,9.0
3466,서산,2021-05-25 10:00,16.6,,5.6,230.0,72.0,1003.6,0.9,2.37,,2.0
3467,서산,2021-05-25 11:00,17.3,,5.5,230.0,68.0,1004.0,1.0,2.98,,1.0
3468,서산,2021-05-25 12:00,18.3,,5.1,250.0,67.0,1004.4,1.0,3.42,,4.0
3469,서산,2021-05-25 13:00,19.4,,7.0,290.0,48.0,1004.6,1.0,3.38,,2.0
3470,서산,2021-05-25 14:00,19.8,,5.5,270.0,51.0,1004.9,1.0,3.55,,0.0
3471,서산,2021-05-25 15:00,19.7,,5.5,270.0,50.0,1004.9,1.0,3.24,,0.0
3472,서산,2021-05-25 16:00,20.1,,5.3,270.0,47.0,1005.3,1.0,2.73,,0.0
3473,서산,2021-05-25 17:00,19.3,,4.9,270.0,51.0,1005.4,1.0,2.09,,0.0
3474,서산,2021-05-25 18:00,18.9,,3.5,270.0,47.0,1005.5,1.0,1.33,,0.0
3475,서산,2021-05-25 19:00,17.2,,2.9,250.0,59.0,1006.1,1.0,0.57,,0.0
3476,서산,2021-05-25 20:00,15.1,,2.8,250.0,72.0,1006.3,0.3,0.06,,0.0
3477,서산,2021-05-25 21:00,13.2,,0.1,0.0,87.0,1006.8,,,,0.0
3478,서산,2021-05-25 22:00,13.9,,2.6,230.0,92.0,1007.5,,,,0.0
3479,서산,2021-05-25 23:00,13.3,,1.6,230.0,95.0,1007.5,,,,0.0
3480,서산,2021-05-26 00:00,13.0,,1.3,180.0,97.0,1007.9,,,,2.0
3481,서산,2021-05-26 01:00,13.2,,1.8,180.0,98.0,1007.8,,,,4.0
3482,서산,2021-05-26 02:00,13.8,,1.7,160.0,98.0,1007.5,,,,6.0
3483,서산,2021-05-26 03:00,13.4,,1.4,160.0,97.0,1007.8,,,,7.0
3484,서산,2021-05-26 04:00,13.7,,1.6,160.0,96.0,1007.3,,,,7.0
3485,서산,2021-05-26 05:00,13.5,,1.7,180.0,95.0,1007.2,,,,7.0
3486,서산,2021-05-26 06:00,14.0,,2.4,180.0,93.0,1007.2,0.0,0.02,,10.0
3487,서산,2021-05-26 07:00,14.5,,3.3,160.0,87.0,1007.3,0.0,0.21,,10.0
3488,서산,2021-05-26 08:00,15.4,,3.7,160.0,78.0,1007.1,0.0,0.55,,10.0
3489,서산,2021-05-26 09:00,16.6,,2.2,200.0,67.0,1006.7,0.0,0.71,,10.0
3490,서산,2021-05-26 10:00,17.5,,3.3,200.0,61.0,1006.6,0.0,1.13,,10.0
3491,서산,2021-05-26 11:00,20.2,,3.8,200.0,47.0,1006.0,0.7,2.24,,8.0
3492,서산,2021-05-26 12:00,22.1,,4.8,200.0,30.0,1005.0,1.0,2.84,,7.0
3493,서산,2021-05-26 13:00,21.9,,5.7,200.0,31.0,1004.7,0.3,1.94,,9.0
3494,서산,2021-05-26 14:00,22.4,,6.1,180.0,34.0,1004.0,0.8,2.36,,7.0
3495,서산,2021-05-26 15:00,21.3,,6.1,200.0,38.0,1003.8,0.5,1.87,,9.0
3496,서산,2021-05-26 16:00,20.6,,4.6,180.0,43.0,1003.1,0.0,0.89,,10.0
3497,서산,2021-05-26 17:00,19.9,,3.4,180.0,45.0,1002.7,0.1,0.81,,10.0
3498,서산,2021-05-26 18:00,19.4,,3.4,230.0,50.0,1002.3,0.0,0.39,,10.0
3499,서산,2021-05-26 19:00,19.1,,4.3,180.0,51.0,1001.7,0.0,0.16,,10.0
3500,서산,2021-05-26 20:00,18.1,,1.9,180.0,59.0,1002.0,0.0,0.02,,10.0
3501,서산,2021-05-26 21:00,17.7,,1.5,180.0,58.0,1002.9,,,,9.0
3502,서산,2021-05-26 22:00,17.2,,2.2,180.0,56.0,1003.0,,,,9.0
3503,서산,2021-05-26 23:00,16.4,,2.4,230.0,63.0,1002.8,,,,10.0
3504,서산,2021-05-27 00:00,15.1,,1.8,230.0,73.0,1002.7,,,,9.0
3505,서산,2021-05-27 01:00,15.0,,1.6,160.0,76.0,1001.8,,,,9.0
3506,서산,2021-05-27 02:00,15.0,0.0,0.4,0.0,81.0,1001.3,,,,10.0
3507,서산,2021-05-27 03:00,15.3,,1.8,180.0,76.0,999.8,,,,10.0
3508,서산,2021-05-27 04:00,14.3,,2.4,160.0,85.0,998.7,,,,9.0
3509,서산,2021-05-27 05:00,15.1,,3.8,160.0,77.0,997.9,,,,8.0
3510,서산,2021-05-27 06:00,15.3,,2.8,230.0,81.0,998.2,0.0,0.0,,8.0
3511,서산,2021-05-27 07:00,14.2,3.1,3.7,230.0,92.0,998.1,0.0,0.01,,10.0
3512,서산,2021-05-27 08:00,14.2,1.2,2.9,230.0,98.0,998.1,0.0,0.05,,9.0
3513,서산,2021-05-27 09:00,14.4,0.7,3.7,230.0,98.0,998.1,0.0,0.12,,5.0
3514,서산,2021-05-27 10:00,14.8,1.0,3.7,230.0,98.0,998.0,0.0,0.2,,9.0
3515,서산,2021-05-27 11:00,15.6,0.5,4.0,230.0,98.0,998.1,0.0,0.38,,8.0
3516,서산,2021-05-27 12:00,16.3,,4.0,270.0,98.0,998.6,0.0,0.58,,8.0
3517,서산,2021-05-27 13:00,17.0,,4.4,290.0,81.0,998.8,0.5,1.58,,8.0
3518,서산,2021-05-27 14:00,16.3,,4.4,320.0,80.0,999.3,0.2,1.08,,8.0
3519,서산,2021-05-27 15:00,18.4,,2.4,250.0,71.0,999.4,0.8,2.48,,8.0
3520,서산,2021-05-27 16:00,19.6,,3.2,270.0,67.0,999.5,1.0,2.66,,1.0
3521,서산,2021-05-27 17:00,17.8,,4.0,230.0,75.0,1000.0,0.7,1.57,,1.0
3522,서산,2021-05-27 18:00,16.8,,3.7,230.0,77.0,1000.1,0.5,0.72,,1.0
3523,서산,2021-05-27 19:00,15.3,,2.3,200.0,83.0,1000.3,0.5,0.34,,0.0
3524,서산,2021-05-27 20:00,14.7,,2.8,230.0,88.0,1001.3,0.0,0.04,,0.0
3525,서산,2021-05-27 21:00,14.3,,3.0,230.0,92.0,1002.1,,,,2.0
3526,서산,2021-05-27 22:00,14.3,,2.1,200.0,94.0,1002.7,,,,4.0
3527,서산,2021-05-27 23:00,14.3,,2.0,180.0,94.0,1002.6,,,,2.0
3528,서산,2021-05-28 00:00,13.9,,2.4,160.0,96.0,1002.1,,,,1.0
3529,서산,2021-05-28 01:00,14.2,,1.9,200.0,95.0,1001.8,,,,4.0
3530,서산,2021-05-28 02:00,13.9,,0.8,230.0,93.0,1001.5,,,,8.0
3531,서산,2021-05-28 03:00,12.9,,0.7,90.0,93.0,1000.6,,,,9.0
3532,서산,2021-05-28 04:00,13.4,1.1,1.5,90.0,92.0,1000.8,,,,10.0
3533,서산,2021-05-28 05:00,13.1,0.0,3.5,50.0,89.0,1000.1,,,,10.0
3534,서산,2021-05-28 06:00,12.4,7.4,3.2,110.0,94.0,999.6,0.0,0.0,,2.0
3535,서산,2021-05-28 07:00,12.5,1.9,2.4,70.0,92.0,999.0,0.0,0.02,,10.0
3536,서산,2021-05-28 08:00,13.1,0.6,2.5,110.0,94.0,997.9,0.0,0.07,,9.0
3537,서산,2021-05-28 09:00,12.6,3.1,4.0,20.0,97.0,998.1,0.0,0.03,,10.0
3538,서산,2021-05-28 10:00,12.3,11.2,4.0,70.0,97.0,997.4,0.0,0.14,,9.0
3539,서산,2021-05-28 11:00,13.4,0.5,1.9,160.0,96.0,996.3,0.0,0.19,,10.0
3540,서산,2021-05-28 12:00,14.7,0.0,2.6,230.0,96.0,996.5,0.0,0.39,,10.0
3541,서산,2021-05-28 13:00,15.8,,2.9,200.0,98.0,996.0,0.0,0.81,,8.0
3542,서산,2021-05-28 14:00,20.1,,2.2,200.0,77.0,995.3,0.7,3.0,,3.0
3543,서산,2021-05-28 15:00,21.8,,5.1,270.0,57.0,995.4,1.0,2.85,,1.0
3544,서산,2021-05-28 16:00,21.2,,4.5,270.0,57.0,995.7,1.0,2.38,,4.0
3545,서산,2021-05-28 17:00,18.6,,5.5,290.0,70.0,996.5,1.0,1.89,,6.0
3546,서산,2021-05-28 18:00,17.1,,5.5,290.0,75.0,996.6,1.0,1.16,,6.0
3547,서산,2021-05-28 19:00,16.0,,4.7,290.0,79.0,997.6,0.7,0.42,,1.0
3548,서산,2021-05-28 20:00,15.4,,2.1,250.0,82.0,998.5,0.0,0.04,,5.0
3549,서산,2021-05-28 21:00,14.5,,1.4,200.0,86.0,999.1,,,,4.0
3550,서산,2021-05-28 22:00,14.1,,2.2,200.0,86.0,1000.2,,,,1.0
3551,서산,2021-05-28 23:00,14.0,,3.0,250.0,87.0,1000.5,,,,0.0
3552,서산,2021-05-29 00:00,13.5,,1.4,230.0,85.0,1001.2,,,,0.0
3553,서산,2021-05-29 01:00,13.9,,1.6,270.0,83.0,1001.5,,,,0.0
3554,서산,2021-05-29 02:00,12.7,,0.3,0.0,88.0,1001.2,,,,0.0
3555,서산,2021-05-29 03:00,12.5,,1.4,200.0,91.0,1001.5,,,,0.0
3556,서산,2021-05-29 04:00,11.4,,0.7,180.0,95.0,1001.9,,,,0.0
3557,서산,2021-05-29 05:00,11.0,,0.4,0.0,97.0,1002.4,,,,0.0
3558,서산,2021-05-29 06:00,11.5,,1.2,250.0,98.0,1002.6,0.2,0.04,,0.0
3559,서산,2021-05-29 07:00,13.8,,2.1,200.0,98.0,1003.1,1.0,0.5,,3.0
3560,서산,2021-05-29 08:00,15.9,,2.1,230.0,82.0,1003.9,1.0,1.11,,5.0
3561,서산,2021-05-29 09:00,17.2,,1.9,200.0,74.0,1003.9,1.0,1.82,,1.0
